"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SLC16A31",2.3646345499366e-25,1.51439207275251,0.45,0.138,3.67204099259654e-21,"4","SLC16A3"
"TIGIT",3.80397534686636e-25,1.16041829939125,0.607,0.232,5.90719331614878e-21,"4","TIGIT"
"CCRL2",4.30749119334789e-25,2.23566683716061,0.236,0.041,6.68910307414993e-21,"4","CCRL2"
"CARS",6.92089607454125e-25,2.28853624560883,0.225,0.037,1.07474595141551e-20,"4","CARS"
"A1BG",1.87544480190036e-24,1.97520608524149,0.236,0.041,2.91237823287107e-20,"4","A1BG"
"P2RY10",2.28600661896436e-24,1.51808278148617,0.408,0.119,3.54993967858975e-20,"4","P2RY10"
"GABARAP",2.71803007303352e-24,1.02150921648476,0.592,0.22,4.22082890041376e-20,"4","GABARAP"
"GSPT1",3.6949974562149e-24,1.43328084632313,0.461,0.147,5.73796154975612e-20,"4","GSPT1"
"PDE3B",3.78415514415033e-24,1.82582920180198,0.262,0.051,5.87641452335104e-20,"4","PDE3B"
"FOSL21",7.43441917157257e-24,1.15935654545113,0.597,0.23,1.1544909531535e-19,"4","FOSL2"
"RPP21",1.0066314399904e-23,1.44865749163038,0.387,0.108,1.56319796316109e-19,"4","RPP21"
"AUTS2",4.35326836200205e-23,1.90307583575742,0.267,0.056,6.76019043935298e-19,"4","AUTS2"
"ATP1B31",4.94898685644235e-23,1.14852701037087,0.691,0.303,7.68528168936933e-19,"4","ATP1B3"
"MLF1",6.60888021521923e-23,2.25651232087306,0.236,0.045,1.02629300862139e-18,"4","MLF1"
"HES4",6.95827803809513e-23,1.8371413869347,0.298,0.071,1.08055099653579e-18,"4","HES4"
"KLRC21",9.32680506663482e-23,1.35226925638191,0.55,0.218,1.44835955879772e-18,"4","KLRC2"
"ZEB21",1.01205536891426e-22,1.24932431335924,0.455,0.149,1.57162078238696e-18,"4","ZEB2"
"PDE4A",1.27711180387844e-22,1.4323958553461,0.414,0.128,1.98322692024284e-18,"4","PDE4A"
"SNHG161",1.97442041844751e-22,1.34002920722667,0.461,0.153,3.06607746780714e-18,"4","SNHG16"
"CD73",2.48345734575896e-22,0.650519731453852,0.99,0.77,3.8565609122291e-18,"4","CD7"
"CRIP1",4.57010103891533e-22,0.648991036155691,0.864,0.456,7.09690990333162e-18,"4","CRIP1"
"GLIPR1",4.92280491474164e-22,1.08741058700642,0.581,0.227,7.64462375210229e-18,"4","GLIPR1"
"KLRK1",8.76606549661298e-22,1.05931516913109,0.497,0.169,1.36128231096903e-17,"4","KLRK1"
"MIF1",1.42072330553428e-21,0.930128170617229,0.822,0.444,2.20624122116418e-17,"4","MIF"
"CD3G",2.42805163567111e-21,0.90236769966387,0.66,0.273,3.77052138503366e-17,"4","CD3G"
"ZFP362",3.26616971493046e-21,0.764271287111391,0.958,0.649,5.07203495031551e-17,"4","ZFP36"
"RGS21",5.42482621952771e-21,0.868053764419815,0.759,0.363,8.42421263630457e-17,"4","RGS2"
"SLA2",5.88015291134297e-21,1.18421898200231,0.408,0.124,9.1312894560245e-17,"4","SLA2"
"B3GNT71",6.46230328593447e-21,1.33405912867146,0.34,0.097,1.00353107727276e-16,"4","B3GNT7"
"IRF4",7.04664494833917e-21,1.78063504352613,0.251,0.055,1.09427349402759e-16,"4","IRF4"
"PERP",1.34818266147193e-20,1.60133000093589,0.288,0.071,2.09359285499975e-16,"4","PERP"
"ETF1",1.38933122712668e-20,1.1407253170982,0.455,0.154,2.15749246260502e-16,"4","ETF1"
"EIF4A11",1.95003049720098e-20,0.715888715748628,0.832,0.405,3.02820235910339e-16,"4","EIF4A1"
"NME21",2.28429518946611e-20,0.781345853634893,0.529,0.194,3.54728199972192e-16,"4","NME2"
"SNX9",3.69550968997316e-20,2.17322412358945,0.204,0.039,5.73875699755931e-16,"4","SNX9"
"PPP1CB",6.08958968080177e-20,0.920400972430315,0.613,0.251,9.45652381531707e-16,"4","PPP1CB"
"ASB21",6.42215502008131e-20,1.7635511132673,0.262,0.062,9.97296453068427e-16,"4","ASB2"
"SH2D2A",9.95393808631689e-20,1.12372786611963,0.492,0.179,1.54574704542415e-15,"4","SH2D2A"
"ITGA4",1.05397812989384e-19,1.45322077500406,0.366,0.114,1.63672263791215e-15,"4","ITGA4"
"INSIG1",1.13937801985447e-19,1.51854304738685,0.424,0.15,1.76934012703201e-15,"4","INSIG1"
"GZMA1",1.72641804123153e-19,0.887421950376718,0.864,0.589,2.68095457622844e-15,"4","GZMA"
"VPS37B1",2.13509016360816e-19,0.879529900962534,0.613,0.253,3.31558151506711e-15,"4","VPS37B"
"CSF1",2.79516498634159e-19,3.19831444154716,0.12,0.013,4.34061170728985e-15,"4","CSF1"
"FAM177A11",3.66296301792565e-19,0.932249526669663,0.686,0.32,5.68821527053674e-15,"4","FAM177A1"
"CLEC2B",4.61822103787238e-19,0.853915782972644,0.702,0.32,7.17163544971201e-15,"4","CLEC2B"
"RANBP2",1.09467859200229e-18,1.20874861348242,0.387,0.128,1.69992638552036e-14,"4","RANBP2"
"PIK3R11",1.27440592856842e-18,1.06261156168404,0.503,0.194,1.9790249664739e-14,"4","PIK3R1"
"GABARAPL1",1.43198005236177e-18,1.05702556989533,0.461,0.165,2.2237218233126e-14,"4","GABARAPL1"
"PDE4D1",2.28751393320149e-18,1.36127202108872,0.356,0.113,3.5522803868686e-14,"4","PDE4D"
"SPRY11",2.39777978096616e-18,1.10121562766696,0.356,0.111,3.72351222186235e-14,"4","SPRY1"
"TNFRSF1B",3.4027574842669e-18,1.14220038284744,0.424,0.149,5.28414209731806e-14,"4","TNFRSF1B"
"BOLA2",3.90680191531957e-18,1.45574263423325,0.267,0.068,6.06687269429976e-14,"4","BOLA2"
"SYTL2",7.04569494064367e-18,1.6262245036534,0.188,0.036,1.09412596733256e-13,"4","SYTL2"
"CCL51",7.99163270630316e-18,0.509002597957465,1,0.813,1.24102064296182e-13,"4","CCL5"
"ACP51",9.79679404628899e-18,0.933410791194942,0.356,0.11,1.52134414744822e-13,"4","ACP5"
"RNASEK",1.49639454622421e-17,0.794176593267347,0.618,0.267,2.32375109083158e-13,"4","RNASEK"
"THBS1",1.75741310363111e-17,2.41380561922843,0.147,0.023,2.72908680862874e-13,"4","THBS1"
"DR1",3.81307065848991e-17,1.09741510435825,0.346,0.109,5.92131742556899e-13,"4","DR1"
"ARHGAP91",6.39864175482005e-17,0.972679527244823,0.471,0.182,9.93645078106006e-13,"4","ARHGAP9"
"MAP3K81",6.52857194086841e-17,1.20138262678946,0.419,0.157,1.01382193669745e-12,"4","MAP3K8"
"FKBP4",8.29219844957941e-17,1.59485493903209,0.283,0.081,1.28769549723519e-12,"4","FKBP4"
"PDCL3",1.04418324491732e-16,1.23215297000665,0.429,0.164,1.62151216103211e-12,"4","PDCL3"
"GNG10",1.1055602510824e-16,1.60247833256634,0.215,0.05,1.71682451390586e-12,"4","GNG10"
"SLC1A4",1.43490999565238e-16,2.23399034949004,0.173,0.034,2.22827173224858e-12,"4","SLC1A4"
"TRAPPC5",1.66514368041513e-16,1.21974275694879,0.267,0.074,2.58580162131665e-12,"4","TRAPPC5"
"TMIGD22",1.86686905083876e-16,0.571692427484729,0.55,0.217,2.89906094904751e-12,"4","TMIGD2"
"CTNNB11",2.41298516242459e-16,0.953972980892231,0.393,0.138,3.74712465872915e-12,"4","CTNNB1"
"NEDD9",2.48215285688845e-16,1.26651629069384,0.283,0.082,3.85453517146208e-12,"4","NEDD9"
"SURF4",3.53914539915851e-16,0.940402403185106,0.435,0.162,5.49593889035326e-12,"4","SURF4"
"CA10",5.97823411321396e-16,2.89599606055091,0.089,0.008,9.28359975440996e-12,"4","CA10"
"EIF4A31",1.31339560124428e-15,0.757785630711677,0.492,0.198,2.03957202917225e-11,"4","EIF4A3"
"LINC00623",1.39669117873753e-15,1.3172811470155,0.251,0.07,2.16892173146151e-11,"4","LINC00623"
"HSPA9",1.65865034101936e-15,1.05129165771302,0.524,0.234,2.57571811456897e-11,"4","HSPA9"
"MAN2B1",2.04673071527503e-15,1.4214665283863,0.183,0.039,3.17836812775059e-11,"4","MAN2B1"
"PFKFB31",2.47990929165996e-15,1.34813067971327,0.335,0.117,3.85105113901876e-11,"4","PFKFB3"
"PGK1",3.01840073781059e-15,0.663738126795123,0.801,0.462,4.68727450574607e-11,"4","PGK1"
"C4orf48",3.40041682496807e-15,0.866539352703531,0.398,0.147,5.28050728749292e-11,"4","C4orf48"
"TMCC3",3.41521348910533e-15,2.45932876870401,0.115,0.016,5.30348502723166e-11,"4","TMCC3"
"LITAF1",4.02887812492139e-15,0.794798652255234,0.717,0.396,6.25644484019043e-11,"4","LITAF"
"AREG1",4.65530537291753e-15,0.739203733856186,0.398,0.154,7.22922371360363e-11,"4","AREG"
"ARF61",6.57078605669848e-15,0.82256985754237,0.691,0.36,1.02037736674471e-10,"4","ARF6"
"APOC2",6.77370708968738e-15,2.85022513423339,0.073,0.005,1.05188897395755e-10,"4","APOC2"
"NR4A22",1.29703984452006e-14,0.628461541541828,0.801,0.46,2.0141731745552e-10,"4","NR4A2"
"CD961",1.43410172043169e-14,0.672969359607807,0.571,0.261,2.22701656165838e-10,"4","CD96"
"NARF",1.45204195667719e-14,0.852681915262373,0.403,0.153,2.25487595452401e-10,"4","NARF"
"NAP1L4",1.51163463185302e-14,0.941407095217033,0.393,0.148,2.34741741980456e-10,"4","NAP1L4"
"BTG12",1.78988182107031e-14,0.562584979123858,0.974,0.792,2.77950747994009e-10,"4","BTG1"
"CAPZA1",1.8459116075036e-14,0.756925032525235,0.565,0.255,2.86651613529234e-10,"4","CAPZA1"
"JMY",1.8511717589749e-14,1.38845856063071,0.209,0.053,2.87468462451213e-10,"4","JMY"
"SS18L2",1.88266978602531e-14,0.856889193158614,0.482,0.202,2.9235979107187e-10,"4","SS18L2"
"NAMPT",2.040901578635e-14,1.34521146221883,0.34,0.124,3.16931606146229e-10,"4","NAMPT"
"GPR18",2.44361419455653e-14,1.13578653775846,0.283,0.091,3.79468848272683e-10,"4","GPR18"
"PLEKHA2",2.57145550637676e-14,1.26046811055529,0.277,0.087,3.99321325585247e-10,"4","PLEKHA2"
"ZFP36L21",2.96357280791633e-14,0.660583715932874,0.921,0.641,4.60213221341327e-10,"4","ZFP36L2"
"UBC1",3.58267722916485e-14,0.501538356015765,0.995,0.824,5.5635394691701e-10,"4","UBC"
"HSPE12",3.58564733981957e-14,0.711739810098704,0.848,0.52,5.56815175400582e-10,"4","HSPE1"
"ISG15",3.61609401778244e-14,0.799399235317352,0.696,0.377,5.61543240021435e-10,"4","ISG15"
"ASXL2",4.27105299350694e-14,1.74297910950106,0.209,0.056,6.63251819361693e-10,"4","ASXL2"
"HPGD",4.72008029726368e-14,1.87662628707789,0.147,0.029,7.32981269362077e-10,"4","HPGD"
"TGIF1",4.77922545217522e-14,1.1652669904751,0.283,0.09,7.4216592046829e-10,"4","TGIF1"
"S1PR3",5.38578731754681e-14,3.13424866271683,0.079,0.007,8.36358912541845e-10,"4","S1PR3"
"ABCB1",6.18652872399958e-14,1.37411607348911,0.22,0.061,9.60706045549895e-10,"4","ABCB1"
"CNOT6L",6.6037516971947e-14,0.674263232883036,0.461,0.184,1.02549660105736e-09,"4","CNOT6L"
"CD3D1",6.70209422338872e-14,0.435559824918844,0.953,0.542,1.04076821195003e-09,"4","CD3D"
"C17orf49",6.71153890150727e-14,0.787332556936222,0.356,0.128,1.04223487601506e-09,"4","C17orf49"
"PHLDA11",8.56916854557866e-14,0.949107274217307,0.382,0.149,1.33070618344291e-09,"4","PHLDA1"
"IL21R",1.00498913677693e-13,1.62621191403072,0.173,0.04,1.5606476305009e-09,"4","IL21R"
"AKAP13",1.06566080399678e-13,0.775203849211787,0.592,0.281,1.65486466252659e-09,"4","AKAP13"
"DBN11",1.24743588472646e-13,1.71348569304213,0.168,0.038,1.93714318539173e-09,"4","DBN1"
"ZNF571",1.26103679277922e-13,1.98553422507098,0.152,0.032,1.95826403550685e-09,"4","ZNF571"
"PTGER41",1.36402509107015e-13,0.888106676172028,0.461,0.196,2.11819456392284e-09,"4","PTGER4"
"SOCS11",1.61314289758372e-13,0.606672442460321,0.503,0.217,2.50504960565776e-09,"4","SOCS1"
"PABPC11",1.8146387238041e-13,0.478377347403834,0.99,0.79,2.81795247419538e-09,"4","PABPC1"
"NR4A31",1.81914737630477e-13,1.1018290223406,0.361,0.138,2.82495396066367e-09,"4","NR4A3"
"STAT3",2.04009579816257e-13,0.774015196351797,0.492,0.216,3.16806476496665e-09,"4","STAT3"
"HMGB2",2.44687567621158e-13,0.497679548150916,0.628,0.307,3.79975323758896e-09,"4","HMGB2"
"SYTL3",3.29681635891017e-13,0.811886665324915,0.487,0.222,5.1196261237516e-09,"4","SYTL3"
"EVI2A",3.85401435585485e-13,0.653828408783501,0.482,0.205,5.98489889320699e-09,"4","EVI2A"
"WSB1",3.92165448749164e-13,0.888471370671534,0.455,0.202,6.08993725362577e-09,"4","WSB1"
"PNRC2",4.65330153051594e-13,1.04121536803452,0.304,0.108,7.2261119467382e-09,"4","PNRC2"
"HSPA1A2",5.06920260988777e-13,0.485041154165029,0.665,0.345,7.87196473289472e-09,"4","HSPA1A"
"GPR171",5.32525976223175e-13,0.756635859584312,0.403,0.162,8.26959588476969e-09,"4","GPR171"
"NME7",6.54117282813353e-13,1.71168199567479,0.136,0.027,1.01577872848086e-08,"4","NME7"
"CDIP1",8.56862545829071e-13,0.954215307077044,0.304,0.107,1.33062184741796e-08,"4","CDIP1"
"RUNDC1",8.69427442073033e-13,1.39428557091752,0.168,0.04,1.35013387479521e-08,"4","RUNDC1"
"HSPH12",8.81352864728938e-13,0.862584515560114,0.529,0.258,1.36865286363757e-08,"4","HSPH1"
"ZNF622",1.05113905882596e-12,1.03219935851463,0.272,0.09,1.63231384445084e-08,"4","ZNF622"
"TRGC21",1.08171841974076e-12,0.580288475104375,0.644,0.341,1.67980053401543e-08,"4","TRGC2"
"SAR1B",1.19836923700812e-12,1.08469679729606,0.283,0.097,1.86094758814991e-08,"4","SAR1B"
"NDUFA13",1.9777775103072e-12,0.520832299555595,0.712,0.375,3.07129069575605e-08,"4","NDUFA13"
"CLECL1",2.40952017464791e-12,2.61052793970314,0.089,0.012,3.74174387921075e-08,"4","CLECL1"
"CCDC69",2.46483028119645e-12,0.725020510829126,0.351,0.135,3.82763494366996e-08,"4","CCDC69"
"ANKRD371",2.63529624317085e-12,0.939040259032532,0.34,0.131,4.09235153602001e-08,"4","ANKRD37"
"LEPROTL11",3.05857773571174e-12,0.732762966054993,0.665,0.379,4.74966536578676e-08,"4","LEPROTL1"
"STK17B",3.25918408518176e-12,0.590410339517425,0.649,0.337,5.06118696587876e-08,"4","STK17B"
"PDCD41",3.26332157991037e-12,0.497810075689307,0.613,0.298,5.06761208144282e-08,"4","PDCD4"
"PSPC1",3.43678932581908e-12,1.26605564695111,0.22,0.067,5.33699014406445e-08,"4","PSPC1"
"SARNP",3.4872960903897e-12,0.94384640286096,0.241,0.077,5.41542209876617e-08,"4","SARNP"
"SFPQ2",3.53752791934512e-12,0.691755783368218,0.623,0.327,5.49342710595104e-08,"4","SFPQ"
"FBXO341",3.58726440669257e-12,1.61977723879986,0.246,0.084,5.57066289715288e-08,"4","FBXO34"
"NDFIP21",3.60677604136236e-12,0.94939445129228,0.257,0.086,5.60096251463161e-08,"4","NDFIP2"
"AVPI1",4.00498662850254e-12,1.04632259489734,0.241,0.077,6.2193437354016e-08,"4","AVPI1"
"PIM31",4.26396600800403e-12,0.669148254424593,0.34,0.128,6.62151281382946e-08,"4","PIM3"
"ZNF3312",4.40856850161419e-12,0.50489116574345,0.733,0.413,6.84606602615668e-08,"4","ZNF331"
"MAGOH",4.41571794437295e-12,0.60665974524669,0.492,0.216,6.85716839581676e-08,"4","MAGOH"
"HIC1",4.72073284845381e-12,1.21825083540424,0.209,0.061,7.33082604036393e-08,"4","HIC1"
"BCL2L11",5.10596256473714e-12,1.59439577377364,0.147,0.033,7.9290492667803e-08,"4","BCL2L11"
"ALKBH5",5.5811733128461e-12,0.949832614056021,0.314,0.117,8.6670040375187e-08,"4","ALKBH5"
"DDX24",5.95895818503905e-12,0.632832582199208,0.644,0.341,9.25366616554715e-08,"4","DDX24"
"ARL6IP4",6.01236070412898e-12,0.692350319554187,0.487,0.227,9.33659493744189e-08,"4","ARL6IP4"
"GFPT2",7.0677091987121e-12,2.46701782892294,0.068,0.007,1.097544561468e-07,"4","GFPT2"
"AKAP5",8.35156268874242e-12,1.47619806096951,0.162,0.041,1.29691416993481e-07,"4","AKAP5"
"LINC00685",9.98195604611976e-12,1.16538919379013,0.209,0.063,1.55009795440194e-07,"4","LINC00685"
"ID31",1.04555205474359e-11,0.744666330518726,0.393,0.166,1.62363778581132e-07,"4","ID3"
"IDH21",1.11302448234021e-11,0.446606221881847,0.455,0.193,1.72841571862612e-07,"4","IDH2"
"CSRNP12",1.34618270036574e-11,0.709962043856791,0.476,0.215,2.09048711539796e-07,"4","CSRNP1"
"HSPD12",1.44196549465706e-11,0.720508951528021,0.66,0.351,2.23922821665295e-07,"4","HSPD1"
"IGFBP3",1.50545408050251e-11,1.82418395111944,0.084,0.011,2.33781964161234e-07,"4","IGFBP3"
"HSPA5",1.7348975976933e-11,0.537255558356473,0.733,0.401,2.69412247945793e-07,"4","HSPA5"
"PER1",1.88506633749265e-11,1.10764826877537,0.241,0.08,2.92731951549234e-07,"4","PER1"
"MT1X1",2.02820154359791e-11,1.10408631084921,0.356,0.148,3.14959417705319e-07,"4","MT1X"
"SLC35F51",2.05949140767039e-11,2.14043213767417,0.11,0.021,3.19818420697135e-07,"4","SLC35F5"
"B4GALT11",2.10304010436026e-11,0.859709927700862,0.33,0.133,3.26581097806105e-07,"4","B4GALT1"
"ISCA1",2.25001008715794e-11,0.768230262189685,0.366,0.152,3.49404066434757e-07,"4","ISCA1"
"DUSP16",2.2862151881968e-11,1.58524505592315,0.126,0.027,3.55026356575081e-07,"4","DUSP16"
"FES1",2.34955520308218e-11,1.09619902528789,0.204,0.062,3.64862427486632e-07,"4","FES"
"CD3E1",2.49116537691313e-11,0.481047880774395,0.88,0.55,3.8685307138084e-07,"4","CD3E"
"ERRFI1",2.70418701725248e-11,2.02524666427909,0.105,0.019,4.19933201909137e-07,"4","ERRFI1"
"ID2",2.77583525835706e-11,0.483890951376932,0.916,0.662,4.31059457270269e-07,"4","ID2"
"SYAP12",2.8252461232433e-11,0.710577516929005,0.44,0.203,4.38732470478452e-07,"4","SYAP1"
"ZNF585A",3.43875372912784e-11,1.58374100718395,0.126,0.027,5.34004066596262e-07,"4","ZNF585A"
"CCDC50",3.78189129111239e-11,1.08634160229401,0.178,0.05,5.87289898596843e-07,"4","CCDC50"
"FILIP1",3.90547195741803e-11,4.03734924202522,0.047,0.003,6.06480740267446e-07,"4","FILIP1"
"SEC14L11",4.55687602735512e-11,1.18918776872395,0.188,0.055,7.07637278287977e-07,"4","SEC14L1"
"ECI21",4.68454250658065e-11,0.947440465798528,0.209,0.066,7.27462605846909e-07,"4","ECI2"
"TRAT11",4.92260373201754e-11,0.649351162209079,0.366,0.15,7.64431133545003e-07,"4","TRAT1"
"RBM4",5.082004249256e-11,0.654977836544033,0.45,0.202,7.89184439866964e-07,"4","RBM4"
"VPS51",5.14550667940874e-11,0.789869992775122,0.272,0.098,7.99045732245383e-07,"4","VPS51"
"AHSA11",6.60713382411458e-11,0.740632325031791,0.424,0.193,1.02602181154675e-06,"4","AHSA1"
"TP53RK",6.65427672890739e-11,1.42092681674135,0.157,0.041,1.03334263323203e-06,"4","TP53RK"
"OGFR",6.69758416406967e-11,0.960475859438944,0.209,0.065,1.04006784483838e-06,"4","OGFR"
"SSH1",7.23165293014325e-11,1.23163339674672,0.126,0.027,1.12300338352195e-06,"4","SSH1"
"PTPN41",7.75996029718945e-11,0.742620377727628,0.361,0.15,1.20504423455055e-06,"4","PTPN4"
"CCL3L1",8.18821679492101e-11,2.14629598689863,0.152,0.039,1.27154818608328e-06,"4","CCL3L1"
"PRKAR1A1",8.65942785612567e-11,0.765956133354011,0.424,0.199,1.34472255177776e-06,"4","PRKAR1A"
"DCTN6",8.697128567387e-11,0.85675840061868,0.366,0.154,1.35057709522953e-06,"4","DCTN6"
"SNRPN",9.90603791897583e-11,1.10646569954174,0.272,0.104,1.53830862843776e-06,"4","SNRPN"
"IKZF3",1.02481631446555e-10,1.55497656640204,0.204,0.067,1.59143725473355e-06,"4","IKZF3"
"PHLDA2",1.02680674056191e-10,1.79219500199261,0.115,0.024,1.59452818741859e-06,"4","PHLDA2"
"YPEL52",1.10884554445461e-10,0.373638485864418,0.827,0.499,1.72192624598356e-06,"4","YPEL5"
"CLDND11",1.17362453741502e-10,0.627221850357324,0.492,0.241,1.82252154415178e-06,"4","CLDND1"
"SMARCC2",1.18900356517478e-10,0.878509476385486,0.194,0.058,1.84640363635992e-06,"4","SMARCC2"
"SQSTM11",1.50841426523143e-10,0.678962927123271,0.534,0.27,2.34241651247788e-06,"4","SQSTM1"
"SLC25A15",1.66073541017623e-10,1.74269285932008,0.089,0.015,2.57895601846267e-06,"4","SLC25A15"
"DOK21",1.81650309250198e-10,0.53833409889279,0.55,0.271,2.82084765234633e-06,"4","DOK2"
"NUP98",1.91784401768117e-10,1.25582143922086,0.168,0.047,2.97821997505708e-06,"4","NUP98"
"DOCK5",2.1257712396436e-10,1.97555498766474,0.094,0.017,3.30111015804254e-06,"4","DOCK5"
"ANXA51",2.33655786392196e-10,0.397644441526674,0.361,0.15,3.62844070688441e-06,"4","ANXA5"
"GAPDH1",2.50200096546537e-10,0.357829781322985,0.984,0.874,3.88535729927118e-06,"4","GAPDH"
"SNN",2.57500043937193e-10,1.74625062479941,0.099,0.019,3.99871818230066e-06,"4","SNN"
"APLP2",2.63411295028865e-10,0.973957852561372,0.209,0.068,4.09051400050324e-06,"4","APLP2"
"RWDD3",2.65371755583601e-10,1.88199347150571,0.11,0.023,4.12095799245774e-06,"4","RWDD3"
"TOMM5",2.76463914412913e-10,0.632919539016704,0.351,0.146,4.29320812691813e-06,"4","TOMM5"
"CCR5",3.06007704819265e-10,1.06953772437248,0.147,0.038,4.75199364813837e-06,"4","CCR5"
"DYNC1H1",3.10928131601776e-10,1.24924093939063,0.236,0.084,4.82840295564398e-06,"4","DYNC1H1"
"MBNL1",3.16639588580357e-10,0.596847807071302,0.455,0.212,4.91709617106436e-06,"4","MBNL1"
"UAP1",3.5945933934238e-10,0.793813091349067,0.267,0.099,5.58204408064781e-06,"4","UAP1"
"CXCR61",3.71929149738043e-10,0.896707187051353,0.257,0.096,5.77568776628206e-06,"4","CXCR6"
"NOP58",3.73449645248625e-10,0.705206917938891,0.393,0.18,5.7992995410659e-06,"4","NOP58"
"CXCL16",3.79517637441065e-10,2.74933447151079,0.068,0.009,5.8935293918223e-06,"4","CXCL16"
"SPPL2A",3.93911859024762e-10,0.944022944635299,0.236,0.083,6.11705725879552e-06,"4","SPPL2A"
"FYN",4.45634867498567e-10,0.535904282395004,0.597,0.31,6.92026385738525e-06,"4","FYN"
"GNAS",4.98058942793148e-10,0.621336081208573,0.534,0.278,7.73435732263479e-06,"4","GNAS"
"C16orf91",5.30259250818038e-10,0.967277073167355,0.241,0.087,8.23439590595332e-06,"4","C16orf91"
"PSMD9",5.62234335705013e-10,0.767363725781608,0.277,0.106,8.73093699916315e-06,"4","PSMD9"
"RCAN31",6.5067992235789e-10,0.923276645759696,0.225,0.079,1.01044085142957e-05,"4","RCAN3"
"LINC00963",6.59114908253831e-10,1.16961176315949,0.188,0.061,1.02353954102737e-05,"4","LINC00963"
"CHD11",7.00106436799267e-10,0.732135120544995,0.361,0.16,1.08719528570558e-05,"4","CHD1"
"TIPARP1",7.13753076229068e-10,0.749381929802889,0.361,0.16,1.10838715207612e-05,"4","TIPARP"
"ARMCX3",7.46458562326909e-10,0.972769008765697,0.257,0.098,1.15917550143746e-05,"4","ARMCX3"
"SRSF6",7.51420056629968e-10,0.604679405628557,0.403,0.183,1.16688020594068e-05,"4","SRSF6"
"FNIP1",8.23174014187782e-10,1.34175947301782,0.173,0.053,1.27830692663221e-05,"4","FNIP1"
"BTG3",8.38711112023939e-10,0.681470863805486,0.267,0.102,1.30243448586197e-05,"4","BTG3"
"CCND2",8.64820868605253e-10,0.573741196396661,0.429,0.202,1.3429803268571e-05,"4","CCND2"
"CBWD1",8.65068091399591e-10,1.40260977715518,0.141,0.037,1.34336423913443e-05,"4","CBWD1"
"IGFLR1",9.06793138109899e-10,0.826602071031238,0.241,0.088,1.40815906417086e-05,"4","IGFLR1"
"TSPYL21",9.11765937130461e-10,0.819782442483149,0.346,0.15,1.41588132376989e-05,"4","TSPYL2"
"PTGES3",9.2130814463671e-10,0.3960415785906,0.754,0.418,1.43069941780635e-05,"4","PTGES3"
"UBE2B1",1.08675501902689e-09,0.511615680012538,0.534,0.262,1.68762186904685e-05,"4","UBE2B"
"CEBPZ",1.16973201260777e-09,0.872107412003799,0.314,0.133,1.81647684237861e-05,"4","CEBPZ"
"CD8B",1.1855095035203e-09,0.943654917321638,0.183,0.057,1.84097770801668e-05,"4","CD8B"
"AGFG2",1.19081363644105e-09,1.3680207007157,0.115,0.026,1.8492144960293e-05,"4","AGFG2"
"PTTG11",1.20953217762892e-09,0.535845121984223,0.283,0.112,1.87828251863994e-05,"4","PTTG1"
"TMEM87A",1.34740607574044e-09,0.996169632024245,0.194,0.063,2.09238689501733e-05,"4","TMEM87A"
"NDEL1",1.37313700516892e-09,1.52078900678108,0.157,0.046,2.13234445532682e-05,"4","NDEL1"
"GOT1",1.41221353962867e-09,1.1244832180866,0.126,0.031,2.19302640568936e-05,"4","GOT1"
"FAM214A",1.6329642721762e-09,1.5784484412333,0.115,0.027,2.53583021826241e-05,"4","FAM214A"
"YWHAE",1.71291952971038e-09,0.54087021387224,0.414,0.194,2.65999273768724e-05,"4","YWHAE"
"HIST1H4C",1.84722954994527e-09,0.601491118343087,0.513,0.267,2.86856276811001e-05,"4","HIST1H4C"
"PRDM1",1.97895342932158e-09,1.37250141432205,0.188,0.063,3.07311678039348e-05,"4","PRDM1"
"FAM3C2",2.05171878080639e-09,0.693890399240677,0.293,0.12,3.18611409471424e-05,"4","FAM3C"
"AKT3",2.12902523914441e-09,1.87978264547266,0.089,0.017,3.30616329386736e-05,"4","AKT3"
"ABHD16A",2.22689228956466e-09,1.6298404479467,0.105,0.023,3.45814103646495e-05,"4","ABHD16A"
"FSD1",2.47665188234601e-09,1.83060278467587,0.11,0.025,3.84599270809511e-05,"4","FSD1"
"DRAXIN",2.61989207161942e-09,3.26639274593033,0.052,0.005,4.06843039801779e-05,"4","DRAXIN"
"CBLB",2.62541872619667e-09,0.731678683280779,0.293,0.12,4.07701273991081e-05,"4","CBLB"
"RIN3",2.79242875369636e-09,0.748518337080581,0.225,0.081,4.33636261161508e-05,"4","RIN3"
"PELI1",2.93070270178264e-09,1.54569164871285,0.115,0.027,4.55108822559826e-05,"4","PELI1"
"CYTH2",3.01576175223421e-09,0.894144384188121,0.225,0.082,4.68317642504451e-05,"4","CYTH2"
"SUPT3H",3.10140030479054e-09,0.849987183664683,0.204,0.071,4.81616453330923e-05,"4","SUPT3H"
"LPIN2",3.15068823905502e-09,0.76077231787143,0.188,0.062,4.89270376642854e-05,"4","LPIN2"
"RNASEH2C",3.22811180962574e-09,0.554240348792744,0.372,0.171,5.01293482916782e-05,"4","RNASEH2C"
"CD101",3.90228456299918e-09,1.67645240033428,0.079,0.013,6.05985769788142e-05,"4","CD101"
"ITM2C2",4.2103308343311e-09,0.386512961754956,0.45,0.215,6.53822275263276e-05,"4","ITM2C"
