"","Row.names","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","SYMBOL","ENTREZID"
"6506","SGSM1",1.96322765423724e-14,1.7346176030332,0.014,0.002,3.00098979226704e-10,"SGSM1","129049"
"6507","SGSM2",1.01835582850691e-12,0.242541616997025,0.024,0.008,1.55665871945566e-08,"SGSM2","9905"
"6508","SGSM3",9.46285109578889e-36,0.500340511785862,0.15,0.077,1.44649141850229e-31,"SGSM3","27352"
"6509","SGTA",2.51564321423041e-32,0.773020255582448,0.114,0.055,3.8454122172726e-28,"SGTA","6449"
"6510","SH2B2",2.44367713353188e-07,2.68551745930743,0.006,0.001,0.00373540486631683,"SH2B2","10603"
"6511","SH2B3",2.95156620751068e-09,0.441773593077156,0.026,0.011,4.51176410480083e-05,"SH2B3","10019"
"6512","SH2D2A",3.40645415074083e-07,-0.492741513881279,0.009,0.002,0.00520710581482244,"SH2D2A","9047"
"6513","SH2D3A",2.98634598588741e-25,0.299898765722076,0.156,0.093,4.5649284740275e-21,"SH2D3A","10045"
"6514","SH2D4A",4.32482703922892e-34,0.704469023490813,0.081,0.032,6.61093061216532e-30,"SH2D4A","63898"
"6515","SH3BGRL",1.1389372809483e-30,-0.26929169384724,0.185,0.107,1.74097952765758e-26,"SH3BGRL","6451"
"6516","SH3BGRL2",5.0656206780898e-18,0.116686153812285,0.224,0.159,7.74330776852807e-14,"SH3BGRL2","83699"
"6517","SH3BGRL3",2.08698863829925e-07,0.117792882234946,0.768,0.696,0.00319017083250424,"SH3BGRL3","83442"
"6518","SH3BP2",2.90467222836807e-18,0.63507091863237,0.102,0.059,4.44008196828344e-14,"SH3BP2","6452"
"6519","SH3BP4",2.21770807781287e-56,1.09053170813218,0.054,0.008,3.38998856774475e-52,"SH3BP4","23677"
"6520","SH3BP5",1.07242271205533e-09,0.985255815999578,0.007,0.001,1.63930535764778e-05,"SH3BP5","9467"
"6521","SH3D19",4.51840444582247e-49,0.61465760355324,0.185,0.093,6.90683303588423e-45,"SH3D19","152503"
"6522","SH3GL1",1.20044695935852e-22,0.807940943481551,0.068,0.03,1.83500322207543e-18,"SH3GL1","6455"
"6523","SH3GLB1",6.6976976835453e-68,0.498839628311294,0.324,0.184,1.02381006790673e-63,"SH3GLB1","51100"
"6524","SH3GLB2",1.8914375876802e-08,0.05498169423407,0.139,0.103,0.000289125149652795,"SH3GLB2","56904"
"6525","SH3KBP1",1.05635830348564e-39,0.353728046967142,0.3,0.191,1.61474930270814e-35,"SH3KBP1","30011"
"6526","SH3PXD2A",5.91864509013813e-46,0.868014751381959,0.116,0.047,9.04724088478515e-42,"SH3PXD2A","9644"
"6527","SH3PXD2B",4.37728746414635e-15,0.187798857485831,0.012,0.001,6.69112161769411e-11,"SH3PXD2B","285590"
"6528","SH3RF1",1.32624091240217e-38,0.54056026750083,0.127,0.059,2.02729185869796e-34,"SH3RF1","57630"
"6529","SH3RF2",6.72455213965373e-29,0.385734263394612,0.1,0.048,1.02791504006747e-24,"SH3RF2","153769"
"6530","SH3TC2",9.70066056827947e-08,4.25968945961586,0.005,0,0.0014828429744672,"SH3TC2","79628"
"6531","SH3YL1",3.58464679143378e-13,-0.0677823211826523,0.215,0.156,5.47949108538568e-09,"SH3YL1","26751"
"6532","SHANK2",1.58182463826685e-14,1.39258529342124,0.011,0.001,2.41797714205471e-10,"SHANK2","22941"
"6533","SHARPIN",2.75766124503663e-24,0.112041124615458,0.202,0.129,4.21536097916299e-20,"SHARPIN","81858"
"6534","SHB",9.46407995622378e-41,0.915336431382398,0.057,0.015,1.44667926210837e-36,"SHB","6461"
"6535","SHC1",1.08356334024988e-12,0.260450406352724,0.102,0.066,1.65633492190597e-08,"SHC1","6464"
"6536","SHC2",1.30525904900074e-11,3.09186972199253,0.007,0,1.99521898230253e-07,"SHC2","25759"
"6537","SHCBP1",2.01775016435471e-22,1.25376226731487,0.018,0.002,3.08433290123261e-18,"SHCBP1","79801"
"6538","SHD",2.27596392501481e-15,-0.983701795582633,0.19,0.238,3.47903845577763e-11,"SHD","56961"
"6539","SHF",2.03132852734639e-24,2.97201032481958,0.017,0.001,3.10508878690168e-20,"SHF","90525"
"6540","SHH",3.16198366692412e-40,2.61232687157481,0.038,0.006,4.83340823326021e-36,"SHH","6469"
"6541","SHISA5",1.29722471850302e-62,0.685711560096824,0.174,0.075,1.98293770470371e-58,"SHISA5","51246"
"6542","SHKBP1",2.06230987302338e-09,-0.124315816912498,0.133,0.095,3.15244687190354e-05,"SHKBP1","92799"
"6543","SHMT1",8.88807747466175e-25,-0.0183584172046065,0.07,0.03,1.3586315227768e-20,"SHMT1","6470"
"6544","SHMT2",6.6693949846614e-75,1.01171037271357,0.111,0.03,1.01948371735534e-70,"SHMT2","6472"
"6545","SHOC2",4.788261840769e-55,0.966919593464422,0.155,0.068,7.3193370497995e-51,"SHOC2","8036"
"6546","SHPRH",1.62937398697949e-15,1.11797658299991,0.038,0.015,2.49066107649685e-11,"SHPRH","257218"
"6547","SHQ1",9.69842031291248e-10,-0.0629263664498869,0.024,0.01,1.4825005290318e-05,"SHQ1","55164"
"6548","SHROOM3",2.54808658776627e-41,0.56717095698285,0.223,0.13,3.89500515805952e-37,"SHROOM3","57619"
"6549","SHROOM4",4.66299298780058e-11,1.79832966145406,0.012,0.003,7.12785108115197e-07,"SHROOM4","57477"
"6550","SI",1.47083476891561e-137,2.92805230250632,0.135,0.022,2.24831802776441e-133,"SI","6476"
"6551","SIAE",5.84557728558875e-13,-0.0552381248060031,0.197,0.143,8.93554943875096e-09,"SIAE","54414"
"6552","SIAH1",6.19587016401716e-13,0.135922897983396,0.071,0.041,9.47100713271664e-09,"SIAH1","6477"
"6553","SIAH2",2.15949396481335e-46,0.864076608372176,0.094,0.033,3.30100247461369e-42,"SIAH2","6478"
"6554","SIDT1",6.54538080362834e-29,1.48143122458274,0.043,0.012,1.00052690964263e-24,"SIDT1","54847"
"6555","SIGIRR",7.78078616946149e-13,-0.0820522409713747,0.288,0.218,1.18937097386388e-08,"SIGIRR","59307"
"6556","SIGMAR1",2.20385079810431e-30,0.0540302978306486,0.116,0.057,3.36880632998226e-26,"SIGMAR1","10280"
"6557","SIK1",1.73953251067117e-168,3.62796548498979,0.12,0.008,2.65904939581195e-164,"SIK1","150094"
"6558","SIK2",6.8613621490034e-10,0.127451524333051,0.041,0.022,1.04882781809666e-05,"SIK2","23235"
"6559","SIK3",2.36382799734801e-11,0.276818577685247,0.033,0.015,3.61334747674617e-07,"SIK3","23387"
"6560","SIKE1",1.63273218459278e-24,0.110490911716348,0.101,0.052,2.49579441736852e-20,"SIKE1","80143"
"6561","SIL1",7.03113532116772e-84,0.771463564434503,0.165,0.058,1.0747793451937e-79,"SIL1","64374"
"6562","SIMC1",5.09477257408605e-16,0.306427976858541,0.035,0.014,7.78786935674793e-12,"SIMC1","375484"
"6563","SIN3A",6.68020317909832e-24,1.1002981748293,0.051,0.019,1.02113585795697e-19,"SIN3A","25942"
"6564","SIN3B",1.72212279317461e-11,1.12272444018908,0.026,0.01,2.6324369016467e-07,"SIN3B","23309"
"6565","SIPA1L1",5.80234867168615e-24,0.569905862894387,0.077,0.036,8.86947017953946e-20,"SIPA1L1","26037"
"6566","SIPA1L2",3.71150765519394e-23,0.50942844745154,0.088,0.044,5.67341060172945e-19,"SIPA1L2","57568"
"6567","SIPA1L3",4.15914828836811e-07,0.221544139956213,0.136,0.105,0.0063576740735995,"SIPA1L3","23094"
"6568","SIRPA",2.47995863577862e-13,1.18495915757653,0.014,0.003,3.7908647706512e-09,"SIRPA","140885"
"6569","SIRT1",1.16613940354669e-22,1.02882305562375,0.041,0.013,1.78256069226147e-18,"SIRT1","23411"
"6570","SIRT5",2.62669476956214e-06,-0.507757912589278,0.056,0.037,0.0401516562475268,"SIRT5","23408"
"6571","SIVA1",4.93252547526685e-49,0.386541218734949,0.315,0.198,7.53985844149291e-45,"SIVA1","10572"
"6572","SIX5",8.43611331677077e-13,0.878658701813464,0.015,0.004,1.28954428160158e-08,"SIX5","147912"
"6573","SKA1",1.26822201866711e-17,1.58881439732984,0.013,0.001,1.93860417773454e-13,"SKA1","220134"
"6574","SKA2",7.77468867385114e-38,0.616482388216716,0.074,0.026,1.18843891068489e-33,"SKA2","348235"
"6575","SKA3",2.46944836810244e-26,0.849802037543295,0.02,0.002,3.77479877548139e-22,"SKA3","221150"
"6576","SKAP2",2.07839902379074e-19,0.0372936806903781,0.111,0.064,3.17704074776653e-15,"SKAP2","8935"
"6577","SKI",1.0217485659415e-22,1.47055868502465,0.044,0.015,1.56184485789817e-18,"SKI","6497"
"6578","SKIL",9.24409557759642e-57,1.29405996323571,0.113,0.04,1.41305244999139e-52,"SKIL","6498"
"6579","SKP1",2.51484904628656e-09,-0.150641905333574,0.548,0.456,3.84419825215364e-05,"SKP1","6500"
"6580","SKP2",6.40878025580942e-20,0.843338076910991,0.026,0.006,9.79646149903028e-16,"SKP2","6502"
"6581","SLAIN2",1.31740567932845e-47,0.831586096004376,0.109,0.042,2.01378632142147e-43,"SLAIN2","57606"
"6582","SLBP",2.43592333896079e-32,-0.136480497720077,0.114,0.055,3.72355241593547e-28,"SLBP","7884"
"6583","SLC10A3",3.96834680205768e-09,-0.126773637870613,0.081,0.053,6.06601492162537e-05,"SLC10A3","8273"
"6584","SLC10A7",3.69300860038175e-18,1.40603255288153,0.021,0.005,5.64513294654355e-14,"SLC10A7","84068"
"6585","SLC11A2",4.76818929051182e-33,1.33045457298023,0.048,0.013,7.28865414947636e-29,"SLC11A2","4891"
"6586","SLC12A2",1.10103838056091e-199,2.17572819294752,0.209,0.04,1.68304726852541e-195,"SLC12A2","6558"
"6587","SLC12A4",7.96801681423446e-11,2.47723434041778,0.008,0.001,1.21799105022388e-06,"SLC12A4","6560"
"6588","SLC12A7",5.67916663147631e-11,0.171746540977008,0.108,0.073,8.68117411287468e-07,"SLC12A7","10723"
"6589","SLC12A8",9.39935419290884e-31,2.43410861602848,0.022,0.002,1.43678528192804e-26,"SLC12A8","84561"
"6590","SLC12A9",7.39644602105933e-23,0.178399148016289,0.073,0.034,1.13062073877913e-18,"SLC12A9","56996"
"6591","SLC14A2",1.11058141095549e-18,-5.68954928210417,0.001,0.017,1.69763474478656e-14,"SLC14A2","8170"
"6592","SLC15A1",1.31530476276305e-17,0.834993782188377,0.051,0.023,2.0105748603596e-13,"SLC15A1","6564"
"6593","SLC15A3",1.08165170161637e-11,2.21312191747132,0.01,0.001,1.65341279109079e-07,"SLC15A3","51296"
"6594","SLC15A4",6.71630052007133e-21,1.84281402907065,0.029,0.008,1.0266536974981e-16,"SLC15A4","121260"
"6595","SLC16A1",6.33802633773141e-09,-1.03109584504353,0.085,0.115,9.68830705985623e-05,"SLC16A1","6566"
"6596","SLC16A14",2.38770072473975e-50,2.97960767219754,0.036,0.002,3.64983932783719e-46,"SLC16A14","151473"
"6597","SLC16A2",5.21557744875588e-07,4.66477413747133,0.004,0,0.00797253168816824,"SLC16A2","6567"
"6598","SLC16A3",2.91235993134631e-36,0.516281567698664,0.373,0.26,4.45183339105597e-32,"SLC16A3","9123"
"6599","SLC16A4",5.52148156480014e-07,1.54983666160693,0.007,0.002,0.0084401367199535,"SLC16A4","9122"
"6600","SLC16A9",1.6378208334591e-08,0.389959558762439,0.073,0.048,0.000250357292602558,"SLC16A9","220963"
"6601","SLC17A4",4.7886052405589e-51,-1.15336368561901,0.119,0.221,7.31986197071834e-47,"SLC17A4","10050"
"6602","SLC17A5",1.18714582707114e-24,0.930098481107396,0.097,0.049,1.81467111126094e-20,"SLC17A5","26503"
"6603","SLC17A9",3.83149916794598e-62,2.48876346635978,0.045,0.003,5.85682962812222e-58,"SLC17A9","63910"
"6604","SLC18B1",5.87078422779288e-20,0.422943431173775,0.035,0.011,8.9740807706042e-16,"SLC18B1","116843"
"6605","SLC1A4",2.17275903910488e-28,1.37151845992115,0.031,0.006,3.32127946717572e-24,"SLC1A4","6509"
"6606","SLC1A5",2.76081700331685e-54,0.395170729886974,0.156,0.068,4.22018487127013e-50,"SLC1A5","6510"
"6607","SLC1A7",1.1196502941504e-06,-1.62180086625085,0.003,0.011,0.017114974396383,"SLC1A7","6512"
"6608","SLC20A1",1.20936636233641e-31,-0.985399097532155,0.187,0.265,1.84863742146743e-27,"SLC20A1","6574"
"6609","SLC22A18AS",8.57945016618811e-16,-0.88528805309207,0.204,0.254,1.31145475240351e-11,"SLC22A18AS","5003"
"6610","SLC22A5",9.10852365633775e-07,-0.79340118038071,0.064,0.088,0.0139232892610779,"SLC22A5","6584"
"6611","SLC23A1",3.12588176908171e-07,-1.31161135172059,0.002,0.009,0.00477822287221831,"SLC23A1","9963"
"6612","SLC23A2",3.31112349363412e-07,0.593203346731055,0.009,0.002,0.00506138337236911,"SLC23A2","9962"
"6613","SLC24A1",3.63228804972697e-08,1.75698164468582,0.008,0.002,0.000555231551281264,"SLC24A1","9187"
"6614","SLC25A1",4.91390943516024e-09,0.0170073851962034,0.288,0.23,7.51140196258594e-05,"SLC25A1","6576"
"6615","SLC25A10",3.94750993033034e-26,-0.101559112153763,0.101,0.05,6.03416367950296e-22,"SLC25A10","1468"
"6616","SLC25A11",4.44935344372569e-09,-0.37000229790048,0.185,0.14,6.80128167407909e-05,"SLC25A11","8402"
"6617","SLC25A13",3.46507900740865e-16,0.211542863212836,0.082,0.046,5.29671977072486e-12,"SLC25A13","10165"
"6618","SLC25A14",7.79828373610969e-11,-0.402108663520129,0.028,0.012,1.19204565190173e-06,"SLC25A14","9016"
"6619","SLC25A15",5.11770495051852e-10,0.562085456978029,0.014,0.004,7.82292378736261e-06,"SLC25A15","10166"
"6620","SLC25A16",4.83972293107569e-08,0.08016331038095,0.045,0.026,0.00073980004724423,"SLC25A16","8034"
"6621","SLC25A17",4.58611038891229e-13,-0.277853611544341,0.035,0.015,7.01032834049132e-09,"SLC25A17","10478"
"6622","SLC25A19",6.90795938947327e-14,-0.567292933944391,0.038,0.017,1.05595067227488e-09,"SLC25A19","60386"
"6623","SLC25A22",5.15345493576185e-29,1.68574836936744,0.033,0.006,7.87757121480556e-25,"SLC25A22","79751"
"6624","SLC25A24",3.69036338565507e-44,0.306646719664549,0.192,0.101,5.64108947131234e-40,"SLC25A24","29957"
"6625","SLC25A25",9.67787982969796e-13,0.409985570528229,0.078,0.046,1.47936071076763e-08,"SLC25A25","114789"
"6626","SLC25A26",5.17843974439249e-20,-0.0627960258900295,0.086,0.045,7.91576299327837e-16,"SLC25A26","115286"
"6627","SLC25A27",3.75347669599157e-08,3.64673392798769,0.005,0,0.000573756447749271,"SLC25A27","9481"
"6628","SLC25A28",1.98136795576983e-10,0.0543349476986474,0.037,0.018,3.02871905718976e-06,"SLC25A28","81894"
"6629","SLC25A29",9.80253424321465e-57,3.02119115090185,0.044,0.004,1.49841538441779e-52,"SLC25A29","123096"
"6630","SLC25A32",5.96688488300362e-16,0.371593044903308,0.028,0.009,9.12098023215933e-12,"SLC25A32","81034"
"6631","SLC25A36",3.7015071378105e-26,0.699571766265578,0.073,0.031,5.65812381085713e-22,"SLC25A36","55186"
"6632","SLC25A37",3.67023929584362e-67,0.827972523271432,0.276,0.147,5.61032778762655e-63,"SLC25A37","51312"
"6633","SLC25A38",8.42436360778487e-07,-0.549956107202609,0.076,0.053,0.01287748221086,"SLC25A38","54977"
"6634","SLC25A39",1.15516778630016e-35,0.0268934694059964,0.286,0.183,1.76578947813842e-31,"SLC25A39","51629"
"6635","SLC25A40",5.52798732408945e-17,0.992177105498108,0.035,0.013,8.45008142360313e-13,"SLC25A40","55972"
"6636","SLC25A44",1.38445187841128e-11,0.231854883793214,0.041,0.02,2.11627314133949e-07,"SLC25A44","9673"
"6637","SLC25A45",1.07525767487803e-11,0.565778346172703,0.036,0.017,1.64363888181856e-07,"SLC25A45","283130"
"6638","SLC25A46",5.79871769388931e-30,0.321230010152982,0.098,0.045,8.86391986687919e-26,"SLC25A46","91137"
"6639","SLC25A48",6.34543077419633e-10,1.06767928774842,0.015,0.005,9.6996254814365e-06,"SLC25A48","153328"
"6640","SLC25A5",5.84477098630014e-117,-0.779197220581391,0.683,0.752,8.9343169296584e-113,"SLC25A5","292"
"6641","SLC25A6",7.48576307187615e-07,-0.361143159540291,0.612,0.633,0.0114427374316699,"SLC25A6","293"
"6642","SLC26A11",1.23182518343678e-06,0.577373645853181,0.018,0.008,0.0188296797540146,"SLC26A11","284129"
"6643","SLC26A2",9.23095126680396e-100,-0.497004775091265,0.257,0.442,1.41104321064365e-95,"SLC26A2","1836"
"6644","SLC26A3",1.07958559607165e-122,-0.938498460445969,0.385,0.578,1.65025454215512e-118,"SLC26A3","1811"
"6645","SLC26A4",3.04439981281999e-11,5.73398304185236,0.007,0,4.65366955387664e-07,"SLC26A4","5172"
"6646","SLC26A4-AS1",2.07437500175766e-07,5.27840656104978,0.003,0,0.00317088962768677,"SLC26A4-AS1","286002"
"6647","SLC27A1",8.02150655173419e-09,1.63110390094036,0.008,0.001,0.000122616749149809,"SLC27A1","376497"
"6648","SLC27A3",1.94294897748269e-42,1.15049624142966,0.057,0.014,2.96999180698003e-38,"SLC27A3","11000"
"6649","SLC27A5",2.15409241613618e-33,0.882769937212188,0.035,0.006,3.29274566730577e-29,"SLC27A5","10998"
"6650","SLC28A2",2.66578123053563e-45,1.07328294928321,0.047,0.008,4.07491318899677e-41,"SLC28A2","9153"
"6651","SLC28A3",3.6390798780674e-16,4.09514885671719,0.009,0,5.56269750161382e-12,"SLC28A3","64078"
"6652","SLC29A1",1.47303108655435e-28,2.12825278619611,0.024,0.003,2.25167531890698e-24,"SLC29A1","2030"
"6653","SLC29A2",1.34533169597528e-22,0.619204964381261,0.033,0.009,2.05647403046781e-18,"SLC29A2","3177"
"6654","SLC2A1",1.86097931654744e-42,1.15497114988894,0.117,0.05,2.84469298327442e-38,"SLC2A1","6513"
"6655","SLC2A10",3.79946813456177e-28,0.772415945341177,0.035,0.008,5.80786699049112e-24,"SLC2A10","81031"
"6656","SLC2A11",2.70481364561334e-11,0.372720147780812,0.023,0.008,4.13457813868456e-07,"SLC2A11","66035"
"6657","SLC2A13",2.05551798993549e-34,1.07782940126033,0.102,0.046,3.14206479941539e-30,"SLC2A13","114134"
"6658","SLC2A4RG",7.99010997434673e-22,0.347056205897262,0.058,0.024,1.22136821067864e-17,"SLC2A4RG","56731"
"6659","SLC2A8",4.38701214298807e-16,0.0205792935345159,0.074,0.04,6.70598676177156e-12,"SLC2A8","29988"
"6660","SLC30A1",7.45443245346946e-08,0.0879810066689499,0.082,0.057,0.00113948454483734,"SLC30A1","7779"
"6661","SLC30A10",1.013440327616e-11,-0.762681687233707,0.033,0.059,1.54914488479382e-07,"SLC30A10","55532"
"6662","SLC30A5",1.11433471077001e-41,0.751583738245045,0.091,0.034,1.70337203888304e-37,"SLC30A5","64924"
"6663","SLC30A6",1.01463120409255e-22,0.74699196728315,0.04,0.013,1.55096525857587e-18,"SLC30A6","55676"
"6664","SLC30A7",6.72036834208894e-37,0.825595042864725,0.08,0.03,1.02727550477171e-32,"SLC30A7","148867"
"6665","SLC30A9",1.52794388511775e-32,0.109877794058364,0.126,0.063,2.335615022791e-28,"SLC30A9","10463"
"6666","SLC31A1",1.95209052175696e-38,0.735977144165561,0.102,0.043,2.98396557155769e-34,"SLC31A1","1317"
"6667","SLC33A1",4.29853550917725e-28,0.816657598766353,0.064,0.025,6.57074137932834e-24,"SLC33A1","9197"
"6668","SLC35A1",4.52937494528892e-33,0.241069560063936,0.108,0.05,6.92360254136864e-29,"SLC35A1","10559"
"6669","SLC35A2",9.89842703700788e-30,0.227957106986262,0.084,0.036,1.51307355687702e-25,"SLC35A2","7355"
"6670","SLC35A3",2.73987785029179e-54,0.458467067565902,0.298,0.174,4.18817728195603e-50,"SLC35A3","23443"
"6671","SLC35A4",9.91772427636336e-14,0.0232570378429848,0.115,0.074,1.5160233328849e-09,"SLC35A4","113829"
"6672","SLC35A5",4.32125609304584e-09,-0.0255958079818375,0.048,0.028,6.60547206382987e-05,"SLC35A5","55032"
"6673","SLC35B1",9.99301470768837e-49,0.282124343081639,0.174,0.084,1.52753222821724e-44,"SLC35B1","10237"
"6674","SLC35B2",4.63930331185587e-51,0.209743898835639,0.091,0.029,7.09163904250289e-47,"SLC35B2","347734"
"6675","SLC35B3",2.62098637281925e-16,-0.0990197973168181,0.137,0.088,4.0064397694915e-12,"SLC35B3","51000"
"6676","SLC35B4",6.79139312075319e-11,0.0633818184604129,0.021,0.007,1.03813235243833e-06,"SLC35B4","84912"
"6677","SLC35C1",2.19131809756636e-48,0.592444463363496,0.186,0.094,3.34964884393993e-44,"SLC35C1","55343"
"6678","SLC35C2",4.6249861601404e-18,-0.00051034475313716,0.104,0.06,7.06975384439062e-14,"SLC35C2","51006"
"6679","SLC35D1",1.09575257992031e-22,0.373552111145921,0.148,0.09,1.67496739366619e-18,"SLC35D1","23169"
"6680","SLC35D2",1.23353553562334e-10,0.00769020170933365,0.154,0.112,1.88558241975384e-06,"SLC35D2","11046"
"6681","SLC35E1",2.39147565673622e-31,1.04613868424212,0.073,0.028,3.65560968888699e-27,"SLC35E1","79939"
"6682","SLC35E2B",1.14937009762338e-14,0.231087622982755,0.088,0.052,1.7569271312271e-10,"SLC35E2B","728661"
"6683","SLC35E3",1.40637661887061e-09,0.373044121470075,0.027,0.012,2.14978729960562e-05,"SLC35E3","55508"
"6684","SLC35E4",1.90634143221587e-14,0.484361890341638,0.027,0.009,2.91403351328518e-10,"SLC35E4","339665"
"6685","SLC35F2",4.60225843589725e-07,0.0634600714632141,0.04,0.024,0.00703501224511254,"SLC35F2","54733"
"6686","SLC35F5",1.68135451748419e-41,0.457768045736825,0.146,0.071,2.57011851542634e-37,"SLC35F5","80255"
"6687","SLC35F6",1.16149836113604e-12,0.224497292357483,0.073,0.043,1.77546639483256e-08,"SLC35F6","54978"
"6688","SLC35G1",2.77607672758158e-13,-1.31490587550201,0.046,0.079,4.24351088578121e-09,"SLC35G1","159371"
"6689","SLC36A4",6.29507859431371e-23,0.61793487993749,0.027,0.006,9.62265713926794e-19,"SLC36A4","120103"
"6690","SLC37A1",1.06300009339936e-69,0.708347583940265,0.214,0.098,1.62490194277026e-65,"SLC37A1","54020"
"6691","SLC37A2",3.16282301249933e-20,-2.02965612583012,0.005,0.027,4.83469125690648e-16,"SLC37A2","219855"
"6692","SLC37A3",6.80780806497621e-31,0.851888237435708,0.075,0.03,1.04064154081226e-26,"SLC37A3","84255"
"6693","SLC37A4",3.94219397968014e-10,-0.49388333309568,0.091,0.06,6.02603771733906e-06,"SLC37A4","2542"
"6694","SLC38A1",2.40686456158718e-64,0.66506719860135,0.196,0.09,3.67913316884217e-60,"SLC38A1","81539"
"6695","SLC38A10",2.22826492065384e-30,0.497103253467867,0.175,0.102,3.40612575771146e-26,"SLC38A10","124565"
"6696","SLC38A2",4.35681582598582e-85,0.677785834322353,0.199,0.079,6.65982867160193e-81,"SLC38A2","54407"
"6697","SLC38A5",2.69080491638109e-101,1.8136609735706,0.086,0.01,4.11316439518014e-97,"SLC38A5","92745"
"6698","SLC38A6",5.56317612810562e-07,-0.195554743704763,0.016,0.007,0.00850387102942225,"SLC38A6","145389"
"6699","SLC39A1",1.9861770096886e-32,0.106078847622906,0.133,0.068,3.03607017700999e-28,"SLC39A1","27173"
"6700","SLC39A10",1.02551127250897e-06,0.469070080771933,0.019,0.009,0.0156759653115721,"SLC39A10","57181"
"6701","SLC39A11",2.73590218916741e-34,0.49983219654944,0.06,0.019,4.18210008636131e-30,"SLC39A11","201266"
"6702","SLC39A13",5.02834430846162e-16,0.998161198571173,0.024,0.007,7.68632710991442e-12,"SLC39A13","91252"
"6703","SLC39A14",1.91315054151838e-26,0.367471169826828,0.158,0.094,2.92444191776499e-22,"SLC39A14","23516"
"6704","SLC39A3",2.68654707360124e-31,0.394580378870239,0.109,0.052,4.10665585670685e-27,"SLC39A3","29985"
"6705","SLC39A5",2.18710546460835e-08,-0.917250552684312,0.201,0.229,0.000334320941320033,"SLC39A5","283375"
"6706","SLC39A6",6.39024104366547e-25,1.39737821370903,0.031,0.007,9.76812245934704e-21,"SLC39A6","25800"
"6707","SLC39A7",2.4076985323728e-64,0.436563228121248,0.199,0.091,3.68040797658506e-60,"SLC39A7","7922"
"6708","SLC39A8",9.69866748913167e-67,0.728122306066139,0.117,0.037,1.48253831238867e-62,"SLC39A8","64116"
"6709","SLC39A9",2.62131823500056e-34,0.508660961312622,0.1,0.044,4.00694705402186e-30,"SLC39A9","55334"
"6710","SLC3A1",2.09137849678383e-12,-0.738651090029612,0.066,0.102,3.19688117018377e-08,"SLC3A1","6519"
"6711","SLC3A2",5.36395476093184e-07,-0.219760928179675,0.212,0.167,0.00819934124756041,"SLC3A2","6520"
"6712","SLC40A1",6.36751405764998e-215,2.44024081725061,0.331,0.111,9.73338198852375e-211,"SLC40A1","30061"
"6713","SLC41A1",9.7580373255876e-15,2.64726108433159,0.009,0,1.49161358558932e-10,"SLC41A1","254428"
"6714","SLC41A2",4.7895259196907e-07,0.0187812570930594,0.069,0.047,0.00732126932083921,"SLC41A2","84102"
"6715","SLC41A3",1.95632092562889e-17,0.0537098553551174,0.045,0.019,2.99043216691632e-13,"SLC41A3","54946"
"6716","SLC43A1",3.05614510744453e-27,0.998561694600559,0.024,0.003,4.67162341123971e-23,"SLC43A1","8501"
"6717","SLC43A2",2.16577611601498e-10,0.0139551858757043,0.046,0.025,3.31060537094049e-06,"SLC43A2","124935"
"6718","SLC43A3",1.9249270253742e-13,1.93546203102638,0.009,0.001,2.942443450987e-09,"SLC43A3","29015"
"6719","SLC44A1",1.57672341765698e-72,0.574623874970557,0.329,0.183,2.41017941623046e-68,"SLC44A1","23446"
"6720","SLC44A2",1.42537854567571e-14,0.0169116344674005,0.128,0.084,2.17883364491989e-10,"SLC44A2","57153"
"6721","SLC44A3",7.5464980089302e-24,-0.200116813872117,0.119,0.065,1.15355768564507e-19,"SLC44A3","126969"
"6722","SLC44A4",1.43003651651138e-31,0.173816665254158,0.582,0.446,2.18595381913929e-27,"SLC44A4","80736"
"6723","SLC45A3",2.98436247432791e-18,0.561247062000143,0.031,0.01,4.56189647825765e-14,"SLC45A3","85414"
"6724","SLC45A4",5.00981245069805e-11,0.448542346055714,0.041,0.021,7.65799931213704e-07,"SLC45A4","57210"
"6725","SLC48A1",1.32300073544194e-18,0.916756595841355,0.031,0.01,2.02233892419654e-14,"SLC48A1","55652"
"6726","SLC4A11",2.39223256647692e-13,3.73953000088602,0.008,0,3.65676670111662e-09,"SLC4A11","83959"
"6727","SLC4A1AP",1.81196314373022e-08,-0.0344653732860776,0.043,0.025,0.000276976686150601,"SLC4A1AP","22950"
"6728","SLC4A2",1.66799783314198e-41,1.27033348287394,0.069,0.021,2.54970148774082e-37,"SLC4A2","6522"
"6729","SLC4A4",2.10083158363467e-10,0.304402470326315,0.185,0.141,3.21133115874396e-06,"SLC4A4","8671"
"6730","SLC4A7",5.63705389364362e-16,0.469268271271751,0.02,0.005,8.61680058182363e-12,"SLC4A7","9497"
"6731","SLC50A1",3.66590395401936e-32,0.321862263020569,0.195,0.115,5.60370078411399e-28,"SLC50A1","55974"
"6732","SLC51A",4.02609719243245e-137,-2.6328622580145,0.029,0.178,6.15429216835224e-133,"SLC51A","200931"
"6733","SLC51B",6.00272618140783e-111,-1.37373540771616,0.228,0.399,9.17576724090001e-107,"SLC51B","123264"
"6734","SLC52A2",7.52153933644986e-21,-0.028666488601253,0.188,0.123,1.14974250296973e-16,"SLC52A2","79581"
"6735","SLC5A1",2.73172263429806e-120,1.83639611295738,0.128,0.023,4.17571121878801e-116,"SLC5A1","6523"
