"","gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","pct.diff"
"5005","PDE3A",1.47758100618705e-27,0.873811462317952,0.024,0.013,2.22302062380841e-23,0.011
"5006","RNF34",1.47953293251203e-27,0.492137100253263,0.059,0.041,2.22595729696435e-23,0.018
"5007","C21orf91",1.52821631724363e-27,1.31333744976954,0.011,0.004,2.29920144929303e-23,0.007
"5008","MT1F",1.53315518570759e-27,-0.122693057536442,0.198,0.237,2.30663197689707e-23,-0.039
"5009","RINT1",1.62624791200184e-27,0.850129918701626,0.02,0.01,2.44668998360677e-23,0.01
"5010","ARL2",1.7209856142239e-27,-0.362160290342553,0.172,0.204,2.58922285659986e-23,-0.032
"5011","EMC1",1.72530798176459e-27,0.614981046128937,0.038,0.024,2.59572585856482e-23,0.014
"5012","CREB3L4",1.76618694107832e-27,0.494756459558623,0.054,0.036,2.65722825285233e-23,0.018
"5013","MTMR9",1.78372013456566e-27,0.770894882105654,0.024,0.013,2.68360694245403e-23,0.011
"5014","CCNE1",1.80623183944703e-27,0.973265222736643,0.02,0.01,2.71747580244805e-23,0.01
"5015","WBP4",1.85864784234351e-27,0.47812930434743,0.068,0.048,2.79633567880581e-23,0.02
"5016","MAFK",1.86775529163198e-27,0.544388953698158,0.051,0.034,2.81003783626032e-23,0.017
"5017","RAD17",1.9466218401169e-27,0.794153934223102,0.029,0.017,2.92869255845587e-23,0.012
"5018","NIPAL2",2.10916793156694e-27,0.580172531569617,0.045,0.029,3.17324315304247e-23,0.016
"5019","FASTKD1",2.1276455961644e-27,0.622106416525526,0.045,0.03,3.20104279942935e-23,0.015
"5020","MRPL13",2.16931770218391e-27,0.236753905627459,0.191,0.158,3.26373848293569e-23,0.033
"5021","RPA1",2.1892237320065e-27,0.431258556952453,0.06,0.041,3.29368710480378e-23,0.019
"5022","HSD3B7",2.23939216710214e-27,0.536785129411304,0.047,0.031,3.36916551540517e-23,0.016
"5023","ASAP1",2.26759531464374e-27,1.26979144450592,0.012,0.005,3.41159715088151e-23,0.007
"5024","ANKRD27",2.33794703504782e-27,0.89390288025742,0.022,0.012,3.51744131422945e-23,0.01
"5025","RAD18",2.45355821987677e-27,0.956852132845809,0.019,0.009,3.6913783418046e-23,0.01
"5026","TBCD",2.5601448143479e-27,0.640425338853782,0.043,0.028,3.85173787318642e-23,0.015
"5027","CDKN2B",2.81319364420022e-27,-0.515461410606229,0.065,0.088,4.23244983769923e-23,-0.023
"5028","EIF6",2.84587010001222e-27,-0.302411204454187,0.357,0.381,4.28161156546839e-23,-0.024
"5029","ZNF775",2.86335686995132e-27,-0.772632144145556,0.027,0.044,4.30792041084176e-23,-0.017
"5030","STX12",2.86759983281316e-27,0.425093023822177,0.071,0.051,4.3143039484674e-23,0.02
"5031","PRSS16",2.87746456964455e-27,0.551059205716722,0.048,0.031,4.32914544503023e-23,0.017
"5032","AMACR",2.92267180201568e-27,-1.00905897657491,0.013,0.025,4.39715972613258e-23,-0.012
"5033","PTPN4",2.92327347469166e-27,0.756827524537816,0.026,0.015,4.3980649426736e-23,0.011
"5034","GLTP",2.92343537911538e-27,0.340624284005073,0.103,0.078,4.39830852787908e-23,0.025
"5035","PHF10",2.93275534794038e-27,0.659411457892725,0.04,0.026,4.41233042097631e-23,0.014
"5036","CHUK",2.98214192541798e-27,0.872481002988469,0.021,0.011,4.48663252679135e-23,0.01
"5037","MCPH1",3.01467744293098e-27,1.18849569836078,0.013,0.006,4.53558221288966e-23,0.007
"5038","PPP6R3",3.0525559477447e-27,0.50312472865302,0.062,0.044,4.59257042338191e-23,0.018
"5039","B4GALT7",3.2621889689252e-27,0.456353097053483,0.059,0.041,4.90796330374797e-23,0.018
"5040","DRAP1",3.31081904745273e-27,0.233223525174301,0.222,0.187,4.98112725689263e-23,0.035
"5041","PRCP",3.42049683648044e-27,0.539016883721441,0.048,0.032,5.14613749048483e-23,0.016
"5042","ESRP2",3.54397168236038e-27,0.523286423799532,0.052,0.035,5.33190539611119e-23,0.017
"5043","ZNRF3",3.65783544939148e-27,0.821785888615149,0.023,0.013,5.50321343360949e-23,0.01
"5044","MYEF2",3.71755094852223e-27,1.18052410640883,0.014,0.006,5.5930554020517e-23,0.008
"5045","HIP1R",3.9530301348458e-27,0.519403340767328,0.064,0.045,5.94733383787551e-23,0.019
"5046","ADCY7",4.18271605723954e-27,1.49316878471674,0.01,0.004,6.29289630811689e-23,0.006
"5047","C2CD2",4.19222900209009e-27,0.962543244923665,0.019,0.01,6.30720853364453e-23,0.009
"5048","AP5M1",4.24703144791218e-27,0.364596320311696,0.074,0.054,6.38965881338387e-23,0.02
"5049","KIAA0586",4.3607813249947e-27,0.947108604615263,0.017,0.008,6.56079550345452e-23,0.009
"5050","MCM3",4.72962184628269e-27,0.42124364248658,0.083,0.061,7.11571606773231e-23,0.022
"5051","KSR2",4.86288080423243e-27,1.1888174550341,0.013,0.005,7.31620416996769e-23,0.008
"5052","DDX60",5.0098134979529e-27,0.663811044370442,0.04,0.026,7.53726440767014e-23,0.014
"5053","KDM2B",5.28298301514525e-27,0.842653424434316,0.02,0.01,7.94824794628603e-23,0.01
"5054","EYA2",5.7261463150242e-27,-1.07087694589714,0.01,0.021,8.61498713095392e-23,-0.011
"5055","LINC00926",6.32552995221415e-27,0.523187663569408,0.05,0.033,9.51675981310619e-23,0.017
"5056","MBTPS2",6.4908549094257e-27,1.20018154425973,0.012,0.005,9.76549121123097e-23,0.007
"5057","PFN1",6.58095751981143e-27,-0.120194840496966,0.887,0.857,9.9010505885563e-23,0.03
"5058","RAB17",7.10498182680275e-27,-0.510930969994295,0.06,0.082,1.06894451584247e-22,-0.022
"5059","DDX50",7.12447304769596e-27,0.55651966993292,0.047,0.031,1.07187697002586e-22,0.016
"5060","SKP2",7.14876320918543e-27,0.833496871141845,0.021,0.011,1.07553142482195e-22,0.01
"5061","PRPF4",7.73790618550477e-27,0.643552832850836,0.031,0.019,1.16416798560919e-22,0.012
"5062","ZNF525",7.92141418172838e-27,1.04818834180594,0.017,0.008,1.19177676364104e-22,0.009
"5063","MIEN1",7.99193990883411e-27,-0.36029059194737,0.269,0.297,1.20238735928409e-22,-0.028
"5064","ASPSCR1",8.06854930062733e-27,0.416490705607693,0.072,0.052,1.21391324227938e-22,0.02
"5065","REPS1",8.10552876456532e-27,0.665890208979311,0.029,0.017,1.21947680262885e-22,0.012
"5066","IGSF9",8.55107691429707e-27,-0.716971582659828,0.03,0.048,1.28650952175599e-22,-0.018
"5067","USP6NL",9.41092823489355e-27,0.779157036914939,0.024,0.013,1.41587415293973e-22,0.011
"5068","KAT7",9.42772309494793e-27,0.851824428305221,0.021,0.011,1.41840093963492e-22,0.01
"5069","CPE",9.9483504406018e-27,1.4799453614643,0.016,0.007,1.49672932378854e-22,0.009
"5070","TYW1",1.01111162787761e-26,0.765702909724305,0.028,0.016,1.52121744414186e-22,0.012
"5071","PUS1",1.05768371842349e-26,0.492764143684315,0.051,0.034,1.59128515436814e-22,0.017
"5072","COL27A1",1.0948656142771e-26,1.15845232434112,0.012,0.005,1.6472253166799e-22,0.007
"5073","CLN8",1.11378120005543e-26,0.525308421384743,0.045,0.03,1.67568381548339e-22,0.015
"5074","WDR4",1.12202684138903e-26,0.750401255378383,0.03,0.017,1.68808938286979e-22,0.013
"5075","DPH5",1.1279597022528e-26,0.552579008158752,0.044,0.029,1.69701537203934e-22,0.015
"5076","LRFN4",1.14401568962415e-26,0.617779009080369,0.038,0.024,1.72117160503954e-22,0.014
"5077","DDX54",1.23565952909083e-26,0.360279410975333,0.085,0.063,1.85904976151716e-22,0.022
"5078","ZSCAN29",1.26942266497704e-26,0.856620303884372,0.02,0.01,1.90984639945795e-22,0.01
"5079","NFKBIB",1.3533145805173e-26,0.477018029573011,0.06,0.042,2.03606178638827e-22,0.018
"5080","MAGI1",1.42456220373301e-26,0.525650154584079,0.052,0.035,2.14325383551631e-22,0.017
"5081","BRMS1L",1.49462890646185e-26,1.22944109450965,0.011,0.005,2.24866918977185e-22,0.006
"5082","IFFO2",1.51654825103002e-26,1.36850604072217,0.011,0.004,2.28164684367467e-22,0.007
"5083","LONP1",1.54248374255489e-26,0.481516657081791,0.07,0.051,2.32066679067384e-22,0.019
"5084","PSMF1",1.55797882767881e-26,0.264154249083784,0.126,0.099,2.34397914624276e-22,0.027
"5085","EXT1",1.5832638636982e-26,0.471837916872685,0.052,0.036,2.38202048293393e-22,0.016
"5086","MPHOSPH9",1.6122994431484e-26,0.758128139862631,0.025,0.014,2.42570451221676e-22,0.011
"5087","ACAP3",1.6123129019354e-26,0.678453905783902,0.039,0.025,2.42572476096181e-22,0.014
"5088","PTPRCAP",1.66410455293404e-26,0.733041480831484,0.019,0.01,2.50364529988926e-22,0.009
"5089","GID8",1.74450925273253e-26,0.306045443797196,0.094,0.071,2.6246141707361e-22,0.023
"5090","STX7",1.95075492740434e-26,0.418163607840996,0.083,0.061,2.93491078827983e-22,0.022
"5091","MED20",2.05035159496851e-26,0.865126208465306,0.019,0.009,3.08475397463013e-22,0.01
"5092","PIK3R3",2.10878003237903e-26,0.743210567924041,0.034,0.021,3.17265955871425e-22,0.013
"5093","SLC12A9",2.11526586910297e-26,0.528504490316227,0.054,0.037,3.18241750006541e-22,0.017
"5094","TCF20",2.12181757659521e-26,0.599196821051873,0.04,0.026,3.1922745439875e-22,0.014
"5095","LGALS8",2.14412542478276e-26,0.485595273971355,0.049,0.033,3.22583670158566e-22,0.016
"5096","BOD1",2.19853288460095e-26,0.347153852544451,0.077,0.056,3.30769272488214e-22,0.021
"5097","ATAD3B",2.24255309325107e-26,0.603908948401194,0.043,0.028,3.37392112879623e-22,0.015
"5098","ECHDC2",2.34580572980726e-26,-0.369576697189948,0.124,0.152,3.52926472049502e-22,-0.028
"5099","SSU72",2.50092583228979e-26,0.138358736666696,0.276,0.235,3.76264291467998e-22,0.041
"5100","TMEM192",2.59410462107988e-26,0.521533289042429,0.041,0.027,3.90283040241467e-22,0.014
"5101","CSNK1D",2.60074820995063e-26,0.290012769777279,0.125,0.099,3.91282568187072e-22,0.026
"5102","GART",2.61001390118159e-26,0.457637448221847,0.061,0.042,3.92676591432771e-22,0.019
"5103","ADPGK",2.62476725563795e-26,0.484666137226443,0.054,0.037,3.94896233610729e-22,0.017
"5104","CAV2",2.72302954059672e-26,1.2173878239768,0.013,0.005,4.09679794382776e-22,0.008
"5105","ABCB1",2.73553360472321e-26,-0.519712343674034,0.036,0.054,4.11561030830607e-22,-0.018
"5106","USPL1",2.93364977276768e-26,1.13790557090108,0.014,0.006,4.41367608312897e-22,0.008
"5107","RAP1GAP2",2.93480473150675e-26,0.628892297237709,0.035,0.022,4.41541371855191e-22,0.013
"5108","PPM1A",2.9741573429678e-26,0.373599324255482,0.091,0.069,4.47461972249505e-22,0.022
"5109","DEPDC1",3.15449791539271e-26,1.01557854321163,0.019,0.009,4.74594211370833e-22,0.01
"5110","ANKRD12",3.19919203325478e-26,0.231115140206709,0.15,0.121,4.81318441403182e-22,0.029
"5111","RAC1",3.25466104063874e-26,0.133558396642549,0.713,0.678,4.89663753564098e-22,0.0349999999999999
"5112","IGBP1",3.46270123996195e-26,-0.413037000492721,0.161,0.19,5.20963401552275e-22,-0.029
"5113","XPNPEP2",3.46769698380046e-26,-2.05114544797839,0.002,0.01,5.2171501121278e-22,-0.008
"5114","ZNF703",3.56145966683e-26,0.261580533709538,0.142,0.114,5.35821606874574e-22,0.028
"5115","FARP1",3.59850596714612e-26,0.554116048711413,0.045,0.03,5.41395222757134e-22,0.015
"5116","LIMD1",3.61136062454558e-26,0.721752195400104,0.031,0.019,5.43329205962882e-22,0.012
"5117","ADAT1",3.63512741929597e-26,0.811801800042526,0.023,0.012,5.46904920233079e-22,0.011
"5118","PPID",3.79996775402189e-26,0.382881228783384,0.075,0.055,5.71705148592594e-22,0.02
"5119","DDX56",4.13904632571253e-26,0.420527370226699,0.075,0.055,6.2271951970345e-22,0.02
"5120","NUDCD3",4.27522062072842e-26,0.530566176396699,0.05,0.034,6.43206942388591e-22,0.016
"5121","DCTN2",4.30842061541699e-26,-0.410191129875962,0.144,0.173,6.48201881589487e-22,-0.029
"5122","FKBP4",4.31169715684564e-26,0.251121770946561,0.161,0.131,6.48694837247427e-22,0.03
"5123","COA3",4.48649162158666e-26,-0.398682136922039,0.408,0.414,6.74992664467713e-22,-0.00600000000000001
"5124","ECI2",4.72081893633411e-26,-0.462540439156609,0.119,0.146,7.10247208971468e-22,-0.027
"5125","SENP7",4.84138831532296e-26,1.21536836395425,0.012,0.005,7.28386872040339e-22,0.007
"5126","COQ9",5.02726257718008e-26,-0.431298407322013,0.108,0.135,7.56351654736743e-22,-0.027
"5127","TINAG",5.10893954140172e-26,0.533976987895177,0.054,0.037,7.68639954003889e-22,0.017
"5128","CRNKL1",5.12313579133282e-26,0.722239717430588,0.036,0.022,7.70775779806023e-22,0.014
"5129","AKAP8",5.24347397812762e-26,0.560797083069932,0.044,0.029,7.888806600093e-22,0.015
"5130","PGRMC1",5.39209410542183e-26,0.182477809656041,0.182,0.15,8.11240558160714e-22,0.032
"5131","NR0B2",5.43811504414975e-26,1.07782115377923,0.013,0.005,8.1816440839233e-22,0.008
"5132","MSH2",5.59457867457106e-26,0.719552422526522,0.031,0.018,8.41704361589216e-22,0.013
"5133","VCPKMT",5.62926506298463e-26,0.880575219822754,0.018,0.009,8.46922928726037e-22,0.009
"5134","NHLRC2",5.64090122072495e-26,0.94475320584575,0.017,0.008,8.48673588658068e-22,0.009
"5135","ASPHD1",6.05388349361854e-26,1.39676430076368,0.01,0.004,9.1080677161491e-22,0.006
"5136","DPCD",6.09803567424856e-26,0.393624856014335,0.085,0.064,9.17449467190695e-22,0.021
"5137","VSNL1",6.309757660099e-26,0.658734379702366,0.03,0.018,9.49303039961895e-22,0.012
"5138","TWISTNB",6.40457519022401e-26,0.451087618237327,0.061,0.043,9.63568337369202e-22,0.018
"5139","ZNF318",6.50747330611831e-26,0.94998121747589,0.017,0.008,9.790493589055e-22,0.009
"5140","MTF1",6.61372489178888e-26,0.562842579420455,0.033,0.02,9.95034909969636e-22,0.013
"5141","SERPINB9",6.6625834696532e-26,1.00101597258465,0.015,0.007,1.00238568300932e-21,0.008
"5142","RAB8A",6.6852444977568e-26,0.263839512040183,0.117,0.092,1.00579503468751e-21,0.025
"5143","TM9SF1",6.93733590627078e-26,0.972335750971933,0.019,0.01,1.04372218709844e-21,0.009
"5144","GPR107",7.07952275316755e-26,0.53724806803365,0.05,0.034,1.06511419821406e-21,0.016
"5145","ZNF184",7.20965198465515e-26,1.22519894094011,0.011,0.005,1.08469214109137e-21,0.006
"5146","BNIP3",7.35877209221689e-26,1.17488721968665,0.012,0.005,1.10712726127403e-21,0.007
"5147","DCAF12",7.64837847721603e-26,0.514424234025586,0.051,0.035,1.15069854189715e-21,0.016
"5148","UBE2L3",7.71357647113771e-26,0.191177321916989,0.312,0.272,1.16050758008267e-21,0.04
"5149","DONSON",7.85647294489267e-26,0.875326937827741,0.02,0.01,1.1820063545591e-21,0.01
"5150","GDPD2",7.88830879617044e-26,-1.19417210100211,0.009,0.02,1.18679605838384e-21,-0.011
"5151","NT5DC1",8.44536586123631e-26,0.340326801552851,0.071,0.051,1.270605293823e-21,0.02
"5152","TOMM40",8.67815771805093e-26,0.236480722753733,0.17,0.14,1.30562882868076e-21,0.03
"5153","GDAP2",9.23397973415469e-26,0.829123796874506,0.021,0.011,1.38925225100357e-21,0.01
"5154","TMEM135",9.52922209633852e-26,0.894889994108888,0.018,0.009,1.43367146439413e-21,0.009
"5155","CTU1",9.59001795279313e-26,0.953694865842736,0.019,0.01,1.44281820099773e-21,0.009
"5156","C16orf58",9.62064852050168e-26,0.568839996835126,0.044,0.029,1.44742656990948e-21,0.015
"5157","ANAPC10",9.67098805025787e-26,0.663909296103419,0.036,0.022,1.4550001521613e-21,0.014
"5158","ANKRD18A",9.79802642540358e-26,1.46099143412029,0.01,0.004,1.47411307570197e-21,0.006
"5159","DYNC2LI1",9.86136271524735e-26,0.566808834501593,0.045,0.029,1.48364202050896e-21,0.016
"5160","PARG",1.0409096184027e-25,0.891369057360845,0.019,0.01,1.56604852088687e-21,0.009
"5161","BCAT2",1.04169812155596e-25,-0.543404890928695,0.07,0.092,1.56723482388094e-21,-0.022
"5162","MICU1",1.04248594115215e-25,0.517771504617421,0.05,0.034,1.5684200984634e-21,0.016
"5163","DIDO1",1.05792683174644e-25,0.499446168477049,0.048,0.032,1.59165091836252e-21,0.016
"5164","TTLL5",1.06963781490514e-25,0.740138671414224,0.024,0.013,1.60927009252479e-21,0.011
"5165","SLC45A4",1.10391717773347e-25,0.823661955252588,0.021,0.011,1.66084339390001e-21,0.01
"5166","ZNF236",1.15245500620866e-25,1.02479552337672,0.016,0.007,1.73386855684094e-21,0.009
"5167","CSNK2A2",1.17931148639322e-25,0.60594766852303,0.037,0.023,1.7742741312786e-21,0.014
"5168","POLR3E",1.19570424056369e-25,0.552450089356849,0.04,0.026,1.79893702992806e-21,0.014
"5169","SLC30A10",1.23828329880401e-25,-1.21089841543097,0.009,0.019,1.86299722305064e-21,-0.01
"5170","ZNF493",1.24778199479273e-25,0.675740250466498,0.031,0.018,1.87728801116566e-21,0.013
"5171","CYTH3",1.31057769144736e-25,1.28684660868565,0.011,0.005,1.97176413678256e-21,0.006
"5172","RBM5",1.34235948959338e-25,0.397840938903865,0.095,0.072,2.01957985209324e-21,0.023
"5173","PRMT1",1.38501015691944e-25,0.237740480479252,0.201,0.168,2.08374778108529e-21,0.033
"5174","SLC35F6",1.48749358297042e-25,0.624757077085609,0.037,0.023,2.237934095579e-21,0.014
"5175","LGMN",1.49122913908539e-25,0.267916851310462,0.114,0.089,2.24355423975397e-21,0.025
"5176","CCDC71L",1.53159933966951e-25,0.793677835937327,0.025,0.014,2.30429120653277e-21,0.011
"5177","GTSE1",1.59110682749586e-25,0.865459840951486,0.029,0.017,2.39382022196753e-21,0.012
"5178","APOLD1",1.63304420622472e-25,1.07799654676965,0.017,0.008,2.45691500826509e-21,0.009
"5179","TMEM246",1.67938669100708e-25,0.416030160289412,0.065,0.047,2.52663727662016e-21,0.018
"5180","STAM",1.78561442878363e-25,0.830440753303501,0.019,0.01,2.68645690810497e-21,0.009
"5181","APOBEC1",1.80835537677681e-25,-1.15146092455607,0.012,0.024,2.72067066436072e-21,-0.012
"5182","KLHDC4",1.90953891855906e-25,0.58436846944082,0.04,0.025,2.87290130297211e-21,0.015
"5183","PPP6R1",2.06806414638466e-25,1.09459150102293,0.016,0.007,3.11140250823572e-21,0.009
"5184","DHX30",2.08611481133323e-25,0.411862871937566,0.08,0.059,3.13855973365084e-21,0.021
"5185","GPALPP1",2.08927197296998e-25,0.67614670068496,0.028,0.016,3.14330968333334e-21,0.012
"5186","FKTN",2.16297796233166e-25,0.930275269922382,0.019,0.01,3.25420034432798e-21,0.009
"5187","DHX32",2.23718786481411e-25,0.386546314421064,0.068,0.049,3.36584914261283e-21,0.019
"5188","PJA1",2.27175274656637e-25,1.17812401428834,0.011,0.005,3.41785200720911e-21,0.006
"5189","PHF1",2.28150551353476e-25,0.683112971668031,0.03,0.018,3.43252504511305e-21,0.012
"5190","RDH5",2.53741465658822e-25,-0.613609514130212,0.031,0.048,3.81754035083698e-21,-0.017
"5191","NASP",2.57147107671126e-25,0.320738352803402,0.151,0.124,3.86877823491209e-21,0.027
"5192","LRRC69",2.5812136254716e-25,-0.672460154201378,0.019,0.033,3.88343589952202e-21,-0.014
"5193","ZBTB20",2.59154091528421e-25,0.583571523212104,0.035,0.022,3.89897330704509e-21,0.013
"5194","GINS1",2.60066551090275e-25,1.00878702795133,0.016,0.008,3.91270126115319e-21,0.008
"5195","NGLY1",2.89230090465516e-25,0.38780090257212,0.065,0.047,4.35146671105368e-21,0.018
"5196","PLEKHG1",2.96128979951683e-25,1.0427353627093,0.015,0.007,4.45526050337306e-21,0.008
"5197","TLE3",2.98470514680306e-25,0.44042090959655,0.071,0.052,4.4904888933652e-21,0.019
"5198","UBE2G2",3.01911219503597e-25,0.407537825766886,0.083,0.062,4.54225429743162e-21,0.021
"5199","SHMT2",3.13540166819507e-25,0.406909457645722,0.085,0.064,4.71721180979948e-21,0.021
"5200","NPAT",3.18765080526222e-25,0.760100493055905,0.023,0.013,4.795820636517e-21,0.01
"5201","GON4L",3.21085548299403e-25,0.50696775670629,0.05,0.034,4.83073207416452e-21,0.016
"5202","PPHLN1",3.44093381202854e-25,0.29612232653017,0.093,0.07,5.17688492019694e-21,0.023
"5203","UBXN8",3.52138581446512e-25,0.773253333113185,0.024,0.013,5.29792495786278e-21,0.011
"5204","ZC2HC1A",3.70023658143504e-25,0.982468737752613,0.015,0.007,5.56700593676901e-21,0.008
"5205","ING3",3.76961446401388e-25,0.599762471306825,0.035,0.022,5.67138496110889e-21,0.013
"5206","CSPP1",3.86866797110516e-25,0.715356683087789,0.025,0.014,5.82041096252772e-21,0.011
"5207","UNC13B",3.88660473454539e-25,0.512032900579193,0.052,0.036,5.84739682312353e-21,0.016
"5208","GCC1",3.95633256549219e-25,0.935138819942296,0.018,0.009,5.95230234478299e-21,0.009
"5209","SGK3",3.96540310794662e-25,0.684611400407939,0.03,0.018,5.96594897590569e-21,0.012
"5210","CES3",4.08789551676799e-25,-0.447347428288249,0.08,0.104,6.15023880497744e-21,-0.024
"5211","G0S2",4.18253133855084e-25,0.456057020393958,0.058,0.041,6.29261839884974e-21,0.017
"5212","DGKE",4.27220486647298e-25,1.01673325131275,0.017,0.008,6.42753222160859e-21,0.009
"5213","UBE2O",4.30053837031148e-25,0.824866711097871,0.023,0.013,6.47015997813362e-21,0.01
"5214","ATP13A1",4.32557503772855e-25,0.504324076914062,0.055,0.038,6.5078276442626e-21,0.017
"5215","CCNI2",4.49023407712821e-25,0.954704982902961,0.017,0.008,6.75555716903939e-21,0.009
"5216","CCT5",4.55220041359271e-25,0.243209842199894,0.227,0.193,6.84878552225023e-21,0.034
"5217","GRWD1",4.68171710719239e-25,0.538517297514975,0.042,0.028,7.04364338777095e-21,0.014
"5218","CDCP1",4.75377989400587e-25,0.421905735311679,0.087,0.066,7.15206185053184e-21,0.021
"5219","CHCHD2",4.92623887515813e-25,0.120656015126643,0.766,0.744,7.41152638767541e-21,0.022
"5220","XYLT1",5.24632472279206e-25,0.944827218673309,0.016,0.007,7.89309554544065e-21,0.009
"5221","BLOC1S2",5.42889765034236e-25,0.402704201548613,0.062,0.044,8.16777651494008e-21,0.018
"5222","PIP5K1A",5.69669711535456e-25,0.710054838487916,0.03,0.018,8.57068081005093e-21,0.012
