"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ENSG00000256146",3.6809511736872e-16,8.41314020872042,0.05,0,2.20271799184616e-11,"5","ENSG00000256146"
"ENSG00000255753",3.6809511736872e-16,6.29943441978784,0.05,0,2.20271799184616e-11,"5","ENSG00000255753"
"HOXC10",3.6809511736872e-16,7.04869150419672,0.05,0,2.20271799184616e-11,"5","HOXC10"
"PPP1R1A",3.6809511736872e-16,6.46702823294625,0.05,0,2.20271799184616e-11,"5","PPP1R1A"
"ENSG00000257360",3.6809511736872e-16,6.46702823294625,0.05,0,2.20271799184616e-11,"5","ENSG00000257360"
"HSPB8",3.6809511736872e-16,8.26730411577424,0.05,0,2.20271799184616e-11,"5","HSPB8"
"ENSG00000279121",3.6809511736872e-16,6.69051595617254,0.05,0,2.20271799184616e-11,"5","ENSG00000279121"
"ENSG00000255923",3.6809511736872e-16,7.04869150419672,0.05,0,2.20271799184616e-11,"5","ENSG00000255923"
"ENSG00000256502",3.6809511736872e-16,7.04869150419672,0.05,0,2.20271799184616e-11,"5","ENSG00000256502"
"MIR3612",3.6809511736872e-16,6.46702823294625,0.05,0,2.20271799184616e-11,"5","MIR3612"
"ENSG00000279065",3.6809511736872e-16,6.27579480410888,0.05,0,2.20271799184616e-11,"5","ENSG00000279065"
"WASF3",3.6809511736872e-16,6.46702823294625,0.05,0,2.20271799184616e-11,"5","WASF3"
"CHCHD2P8",3.6809511736872e-16,6.10504267878288,0.05,0,2.20271799184616e-11,"5","CHCHD2P8"
"CPB2",3.6809511736872e-16,7.57409733685982,0.05,0,2.20271799184616e-11,"5","CPB2"
"NALF1",3.6809511736872e-16,6.56230542700139,0.05,0,2.20271799184616e-11,"5","NALF1"
"EDDM3A",3.6809511736872e-16,6.46702823294625,0.05,0,2.20271799184616e-11,"5","EDDM3A"
"ENSG00000279656",3.6809511736872e-16,7.05633050508373,0.05,0,2.20271799184616e-11,"5","ENSG00000279656"
"NYNRIN",3.6809511736872e-16,7.46207655510186,0.05,0,2.20271799184616e-11,"5","NYNRIN"
"SSTR1",3.6809511736872e-16,6.12918822440635,0.05,0,2.20271799184616e-11,"5","SSTR1"
"ENSG00000274330",3.6809511736872e-16,7.54924759124032,0.05,0,2.20271799184616e-11,"5","ENSG00000274330"
"ENSG00000256357",3.6809511736872e-16,6.46702823294625,0.05,0,2.20271799184616e-11,"5","ENSG00000256357"
"ENSG00000285035",3.6809511736872e-16,6.73026650689605,0.05,0,2.20271799184616e-11,"5","ENSG00000285035"
"ELL3",3.6809511736872e-16,6.37985163280908,0.05,0,2.20271799184616e-11,"5","ELL3"
"ALDH1A2",3.6809511736872e-16,7.50933134627397,0.05,0,2.20271799184616e-11,"5","ALDH1A2"
"RBPMS2",3.6809511736872e-16,6.46702823294625,0.05,0,2.20271799184616e-11,"5","RBPMS2"
"HNRNPA1P5",3.6809511736872e-16,6.3218824320768,0.05,0,2.20271799184616e-11,"5","HNRNPA1P5"
"ENSG00000261832",3.6809511736872e-16,7.20442254132693,0.05,0,2.20271799184616e-11,"5","ENSG00000261832"
"ENSG00000279249",3.6809511736872e-16,6.46702823294625,0.05,0,2.20271799184616e-11,"5","ENSG00000279249"
"CCL22",3.6809511736872e-16,6.46702823294625,0.05,0,2.20271799184616e-11,"5","CCL22"
"TPPP3",3.6809511736872e-16,6.46702823294625,0.05,0,2.20271799184616e-11,"5","TPPP3"
"ENSG00000261469",3.6809511736872e-16,6.78697769567084,0.05,0,2.20271799184616e-11,"5","ENSG00000261469"
"ENSG00000260084",3.6809511736872e-16,7.21371919299797,0.05,0,2.20271799184616e-11,"5","ENSG00000260084"
"RNU6-1061P",3.6809511736872e-16,6.23872215348999,0.05,0,2.20271799184616e-11,"5","RNU6-1061P"
"OR1G1",3.6809511736872e-16,8.00262420438305,0.05,0,2.20271799184616e-11,"5","OR1G1"
"ENSG00000266803",3.6809511736872e-16,6.46516154279273,0.05,0,2.20271799184616e-11,"5","ENSG00000266803"
"LINC01563",3.6809511736872e-16,11.7525194745203,0.05,0,2.20271799184616e-11,"5","LINC01563"
"SPACA3",3.6809511736872e-16,6.46702823294625,0.05,0,2.20271799184616e-11,"5","SPACA3"
"LHX1-DT",3.6809511736872e-16,7.04869150419672,0.05,0,2.20271799184616e-11,"5","LHX1-DT"
"ENSG00000266588",3.6809511736872e-16,6.46702823294625,0.05,0,2.20271799184616e-11,"5","ENSG00000266588"
"KRTAP9-3",3.6809511736872e-16,6.27579480410888,0.05,0,2.20271799184616e-11,"5","KRTAP9-3"
"MEOX1",3.6809511736872e-16,7.27013990109116,0.05,0,2.20271799184616e-11,"5","MEOX1"
"LINC01976",3.6809511736872e-16,7.27013990109116,0.05,0,2.20271799184616e-11,"5","LINC01976"
"RNU6-826P",3.6809511736872e-16,6.12918822440635,0.05,0,2.20271799184616e-11,"5","RNU6-826P"
"ENSG00000236472",3.6809511736872e-16,7.57409733685982,0.05,0,2.20271799184616e-11,"5","ENSG00000236472"
"RNU6-1249P",3.6809511736872e-16,6.11010756837775,0.05,0,2.20271799184616e-11,"5","RNU6-1249P"
"ENSG00000279273",3.6809511736872e-16,6.46702823294625,0.05,0,2.20271799184616e-11,"5","ENSG00000279273"
"LINC01895",3.6809511736872e-16,6.46702823294625,0.05,0,2.20271799184616e-11,"5","LINC01895"
"GAPLINC",3.6809511736872e-16,6.67381280849228,0.05,0,2.20271799184616e-11,"5","GAPLINC"
"ENSG00000266961",3.6809511736872e-16,6.1947319192782,0.05,0,2.20271799184616e-11,"5","ENSG00000266961"
"ENSG00000285940",3.6809511736872e-16,6.46702823294625,0.05,0,2.20271799184616e-11,"5","ENSG00000285940"
"ELOA2",3.6809511736872e-16,7.27013990109116,0.05,0,2.20271799184616e-11,"5","ELOA2"
"RAX",3.6809511736872e-16,6.46702823294625,0.05,0,2.20271799184616e-11,"5","RAX"
"LINC01879",3.6809511736872e-16,6.07772415259157,0.05,0,2.20271799184616e-11,"5","LINC01879"
"ENSG00000282542",3.6809511736872e-16,6.14772519471432,0.05,0,2.20271799184616e-11,"5","ENSG00000282542"
"C2CD4C",3.6809511736872e-16,7.27013990109116,0.05,0,2.20271799184616e-11,"5","C2CD4C"
"ENSG00000267122",3.6809511736872e-16,6.32217672426414,0.05,0,2.20271799184616e-11,"5","ENSG00000267122"
"ENSG00000197332",3.6809511736872e-16,6.22126370628955,0.05,0,2.20271799184616e-11,"5","ENSG00000197332"
"NOTCH3",3.6809511736872e-16,8.04538471258102,0.05,0,2.20271799184616e-11,"5","NOTCH3"
"ENSG00000228790",3.6809511736872e-16,6.67945465113289,0.05,0,2.20271799184616e-11,"5","ENSG00000228790"
"ENSG00000268628",3.6809511736872e-16,6.19969259603009,0.05,0,2.20271799184616e-11,"5","ENSG00000268628"
"XKR7",3.6809511736872e-16,6.46702823294625,0.05,0,2.20271799184616e-11,"5","XKR7"
"BPIFA1",3.6809511736872e-16,6.27579480410888,0.05,0,2.20271799184616e-11,"5","BPIFA1"
"LINC01620",3.6809511736872e-16,6.78697769567084,0.05,0,2.20271799184616e-11,"5","LINC01620"
"ENSG00000286006",3.6809511736872e-16,6.46702823294625,0.05,0,2.20271799184616e-11,"5","ENSG00000286006"
"ENSG00000203266",3.6809511736872e-16,6.27579480410888,0.05,0,2.20271799184616e-11,"5","ENSG00000203266"
"ENSG00000274276",3.6809511736872e-16,6.46702823294625,0.05,0,2.20271799184616e-11,"5","ENSG00000274276"
"ATP5MFP1",3.6809511736872e-16,6.8296103317217,0.05,0,2.20271799184616e-11,"5","ATP5MFP1"
"ENSG00000232969",3.6809511736872e-16,6.28415684865984,0.05,0,2.20271799184616e-11,"5","ENSG00000232969"
"LINC02575",3.6809511736872e-16,6.78697769567084,0.05,0,2.20271799184616e-11,"5","LINC02575"
"CCT8L2",3.6809511736872e-16,6.46702823294625,0.05,0,2.20271799184616e-11,"5","CCT8L2"
"CLDN5",3.6809511736872e-16,6.46702823294625,0.05,0,2.20271799184616e-11,"5","CLDN5"
"IGLV5-52",3.6809511736872e-16,6.20358563566882,0.05,0,2.20271799184616e-11,"5","IGLV5-52"
"IGLVI-20",3.6809511736872e-16,6.07772415259157,0.05,0,2.20271799184616e-11,"5","IGLVI-20"
"MIR548J",3.6809511736872e-16,7.22116463597681,0.05,0,2.20271799184616e-11,"5","MIR548J"
"RPEP4",3.6809511736872e-16,6.77140253827748,0.05,0,2.20271799184616e-11,"5","RPEP4"
"RN7SL385P",3.6809511736872e-16,6.39744483127449,0.05,0,2.20271799184616e-11,"5","RN7SL385P"
"JTBP1",3.6809511736872e-16,6.54766326268364,0.05,0,2.20271799184616e-11,"5","JTBP1"
"ENSG00000278890",3.6809511736872e-16,6.46702823294625,0.05,0,2.20271799184616e-11,"5","ENSG00000278890"
"TMSB10P2",3.6809511736872e-16,6.11010756837775,0.05,0,2.20271799184616e-11,"5","TMSB10P2"
"ENSG00000275681",3.6809511736872e-16,6.20446706140831,0.05,0,2.20271799184616e-11,"5","ENSG00000275681"
"SSX9P",3.6809511736872e-16,6.27579480410888,0.05,0,2.20271799184616e-11,"5","SSX9P"
"BMP2KL",3.6809511736872e-16,6.46702823294625,0.05,0,2.20271799184616e-11,"5","BMP2KL"
"GLRX5P1",3.6809511736872e-16,6.46702823294625,0.05,0,2.20271799184616e-11,"5","GLRX5P1"
"GPR119",3.6809511736872e-16,6.46702823294625,0.05,0,2.20271799184616e-11,"5","GPR119"
"POLA2",7.24003818582783e-16,3.77491344344042,0.35,0.028,4.33251125078123e-11,"5","POLA2"
"FAM72B",8.26131177895526e-16,7.7717905993696,0.1,0.002,4.94365158164462e-11,"5","FAM72B"
"CDC25C",8.26131177895526e-16,9.4688321673534,0.1,0.002,4.94365158164462e-11,"5","CDC25C"
"H2BC3",8.68606197668644e-16,7.43966939223666,0.1,0.002,5.19782634746893e-11,"5","H2BC3"
"HYMAI",8.68606197668644e-16,6.22520983609175,0.1,0.002,5.19782634746893e-11,"5","HYMAI"
"ENSG00000273026",9.60113006576386e-16,5.72931282281539,0.1,0.002,5.74541224265375e-11,"5","ENSG00000273026"
"PPIAL4A",1.00936414102307e-15,5.76367144866212,0.1,0.002,6.04013595629615e-11,"5","PPIAL4A"
"CKS1BP2",1.00936414102307e-15,5.9958479916711,0.1,0.002,6.04013595629615e-11,"5","CKS1BP2"
"ZNF367",1.15577798879994e-15,3.53446166294757,0.3,0.02,6.91629106277774e-11,"5","ZNF367"
"KIF2C",1.90549821768891e-15,6.07830135744709,0.15,0.005,1.14026918844722e-10,"5","KIF2C"
"CIT",1.96957535603668e-15,4.29494258916005,0.15,0.005,1.17861358880591e-10,"5","CIT"
"XYLB",2.06500152841436e-15,4.48403186744592,0.25,0.014,1.23571756461844e-10,"5","XYLB"
"DIAPH3",2.10416179166938e-15,5.4453413165661,0.15,0.005,1.25915145775287e-10,"5","DIAPH3"
"YTHDF3-DT",2.17481141761716e-15,4.58333395604432,0.15,0.005,1.30142890041628e-10,"5","YTHDF3-DT"
"NCS1",5.99097060651334e-15,3.41801833083425,0.2,0.009,3.58505672064365e-10,"5","NCS1"
"PCNA",8.57477644453595e-15,3.68547294177469,0.6,0.09,5.13123197217476e-10,"5","PCNA"
"ATAD5",1.27261094238721e-14,3.53132881449499,0.45,0.051,7.61543114033932e-10,"5","ATAD5"
"KNTC1",1.56214286389378e-14,3.38520505082292,0.35,0.031,9.34801911182678e-10,"5","KNTC1"
"ENSG00000263731",1.75630347273641e-14,3.18671383502101,0.25,0.015,1.0509895611202e-09,"5","ENSG00000263731"
"NCAPG2",2.91742444753054e-14,3.69040890042378,0.35,0.032,1.74581596364675e-09,"5","NCAPG2"
"CENPM1",4.00704043547592e-14,3.80072723192775,0.4,0.043,2.39785306699315e-09,"5","CENPM"
"MTFR2",4.77090201207687e-14,3.54362546848127,0.2,0.01,2.85495547304692e-09,"5","MTFR2"
"RGS12",6.8984945538454e-14,3.91078698852867,0.15,0.005,4.12812812596663e-09,"5","RGS12"
"CRNDE",6.8984945538454e-14,4.15117330685631,0.15,0.005,4.12812812596663e-09,"5","CRNDE"
"SGO21",9.9753281362229e-14,3.32111395695865,0.35,0.033,5.96933610999715e-09,"5","SGO2"
"BUB1",1.07657437810222e-13,3.79891810226594,0.3,0.024,6.44232873600152e-09,"5","BUB1"
"WDR62",1.87429229502995e-13,4.05996541502385,0.2,0.011,1.12159525226887e-08,"5","WDR62"
"WEE1",1.8950673764772e-13,3.14651242689481,0.6,0.096,1.13402726875772e-08,"5","WEE1"
"FANCA",2.27438857065213e-13,3.42292195724466,0.45,0.056,1.36101686456394e-08,"5","FANCA"
"TIMELESS",5.31894530266289e-13,2.19493811222707,0.4,0.044,3.1829100585665e-08,"5","TIMELESS"
"ARHGAP11B",5.90258362536368e-13,3.75832079486134,0.25,0.017,3.53216506725388e-08,"5","ARHGAP11B"
"CCDC18",6.88324068470975e-13,3.37575689439247,0.6,0.102,4.11900005813716e-08,"5","CCDC18"
"SOCAR",8.45196797375912e-13,7.44190968399219,0.1,0.002,5.0577421551772e-08,"5","SOCAR"
"MELTF-AS1",8.79702919820609e-13,6.21908810877285,0.1,0.002,5.2642302424985e-08,"5","MELTF-AS1"
"MYB",8.79702919820609e-13,7.56630064002719,0.1,0.002,5.2642302424985e-08,"5","MYB"
"HSPE1P4",8.79702919820609e-13,6.02708971389336,0.1,0.002,5.2642302424985e-08,"5","HSPE1P4"
"ENSG00000285280",9.15590661002752e-13,6.63790125684484,0.1,0.002,5.47898607450657e-08,"5","ENSG00000285280"
"CDCA7L",9.15590661002752e-13,5.33361931374184,0.1,0.002,5.47898607450657e-08,"5","CDCA7L"
"LINC02861",9.15590661002752e-13,6.54810068201509,0.1,0.002,5.47898607450657e-08,"5","LINC02861"
"ENSG00000274642",9.91729855029917e-13,5.40329358441338,0.1,0.002,5.93461062548453e-08,"5","ENSG00000274642"
"RNA5SP298",1.07407335973283e-12,5.0868281982099,0.1,0.002,6.42736239197725e-08,"5","RNA5SP298"
"FNDC10",1.4142189216355e-12,3.19165992837532,0.15,0.006,8.46282744895902e-08,"5","FNDC10"
"LMNB11",1.41426737892692e-12,2.55307014776999,0.6,0.102,8.46311742223658e-08,"5","LMNB1"
"SPDL11",1.43631343859719e-12,3.18602619387675,0.3,0.026,8.59504324790942e-08,"5","SPDL1"
"UHRF1",1.49379244102314e-12,3.68679603585075,0.35,0.036,8.93900334632657e-08,"5","UHRF1"
"USP12",1.99010508402891e-12,2.90779108216651,0.65,0.12,1.19089878333374e-07,"5","USP1"
"CCDC34",2.02269997670713e-12,1.98529797171574,0.25,0.018,1.21040389306131e-07,"5","CCDC34"
"PAQR4",2.22990714078014e-12,2.78097743686366,0.4,0.046,1.33439873211424e-07,"5","PAQR4"
"NSD21",2.57184644428239e-12,3.17343821228705,0.65,0.126,1.53901863072302e-07,"5","NSD2"
"CCNE2",3.60226586222862e-12,4.68126643313229,0.2,0.012,2.15563191461623e-07,"5","CCNE2"
"MCM7",3.94018589904226e-12,2.58131423260563,0.75,0.169,2.35784664384588e-07,"5","MCM7"
"MELTF",4.92282338517471e-12,4.17344899566436,0.2,0.012,2.9458667419224e-07,"5","MELTF"
"FANCD2",5.90672514483603e-12,2.44841884259354,0.55,0.09,3.53464339392133e-07,"5","FANCD2"
"CEP41",7.06312497245763e-12,2.89995523933134,0.3,0.028,4.22664461476837e-07,"5","CEP41"
"HIRIP3",9.15840124375774e-12,2.16492217643895,0.5,0.074,5.48047888827707e-07,"5","HIRIP3"
"TMPO",9.87306079898598e-12,2.49630339599058,0.8,0.203,5.9081383127212e-07,"5","TMPO"
"PTPDC1",2.0744852789309e-11,3.22866539082028,0.2,0.013,1.24139273576504e-06,"5","PTPDC1"
"KIF22",2.47547674688981e-11,2.78587683674716,0.75,0.197,1.48135004010633e-06,"5","KIF22"
"CDK2",2.99818278402611e-11,1.98376818907536,0.55,0.095,1.79414255978906e-06,"5","CDK2"
"H2AC12",3.1991071972727e-11,5.14582497824816,0.3,0.031,1.91437773791995e-06,"5","H2AC12"
"RMI2",4.36228058920091e-11,5.3404285496684,0.2,0.014,2.61043232738372e-06,"5","RMI2"
"CKAP2",4.74850931304145e-11,1.72587593180217,0.7,0.144,2.84155545801714e-06,"5","CKAP2"
"MSH21",5.16259296235437e-11,1.74506269980102,0.5,0.077,3.08934725460248e-06,"5","MSH2"
"MAD2L1",5.68095904698606e-11,2.55669714370844,0.3,0.03,3.39954270330693e-06,"5","MAD2L1"
"TEDC1",5.88510859320142e-11,3.19394158297664,0.35,0.041,3.52170783325766e-06,"5","TEDC1"
"MCM21",5.96765856791308e-11,2.58439079490653,0.3,0.03,3.57110656362487e-06,"5","MCM2"
"RRM1",7.84740913217257e-11,2.10154175172944,0.6,0.108,4.69596809878339e-06,"5","RRM1"
"DSN1",7.96513311995228e-11,3.06815680101396,0.4,0.056,4.76641531031064e-06,"5","DSN1"
"CCDC150",9.01568667587065e-11,7.07526774821372,0.1,0.003,5.39507706370776e-06,"5","CCDC150"
"H2BC17",9.63522429894437e-11,5.68383628510838,0.1,0.003,5.7658145727313e-06,"5","H2BC17"
"MAP3K20-AS1",9.96041182046235e-11,6.29144385393353,0.1,0.003,5.96041003748287e-06,"5","MAP3K20-AS1"
"NUDT1",1.01255956873619e-10,3.03865840204691,0.5,0.083,6.05925771527425e-06,"5","NUDT1"
"LRP8-DT",1.02963208091048e-10,4.70742432817367,0.1,0.003,6.16142133537637e-06,"5","LRP8-DT"
"FAM20C",1.02963208091048e-10,4.26623479579907,0.1,0.003,6.16142133537637e-06,"5","FAM20C"
"ASPN",1.02963208091048e-10,4.67620329133449,0.1,0.003,6.16142133537637e-06,"5","ASPN"
"MXD3",1.07394349494286e-10,3.95453949633448,0.4,0.059,6.42658526808756e-06,"5","MXD3"
"PKIA",1.08201007600139e-10,3.20097064308289,0.15,0.008,6.4748564957999e-06,"5","PKIA"
"RNASEH2B-AS1",1.10016930172467e-10,4.33683532572461,0.1,0.003,6.58352311845059e-06,"5","RNASEH2B-AS1"
"ENSG00000266498",1.10016930172467e-10,4.27359170901293,0.1,0.003,6.58352311845059e-06,"5","ENSG00000266498"
"ENSG00000228838",1.13718784592902e-10,3.83423693307332,0.1,0.003,6.80504578882383e-06,"5","ENSG00000228838"
"CDKL2",1.13718784592902e-10,1.33524268586264,0.1,0.003,6.80504578882383e-06,"5","CDKL2"
"ARHGAP33",1.64388663315879e-10,2.32463220303683,0.5,0.086,9.8371820014855e-06,"5","ARHGAP33"
"ENSG00000235036",1.64446778259436e-10,2.72913199640968,0.25,0.022,9.84065965782294e-06,"5","ENSG00000235036"
"CARHSP11",2.67373452491735e-10,2.27949570703872,0.7,0.169,1.59998947705579e-05,"5","CARHSP1"
"CDC25B2",3.40665484249846e-10,1.44938072984145,0.8,0.198,2.03857632429951e-05,"5","CDC25B"
"RBBP8",3.51438553454883e-10,2.3621850542687,0.45,0.071,2.10304344772937e-05,"5","RBBP8"
"H4C61",3.97038486817107e-10,4.38311690689101,0.25,0.024,2.37591800896225e-05,"5","H4C6"
"CENPU",4.40821601475502e-10,3.67867147096496,0.25,0.024,2.63792054538955e-05,"5","CENPU"
"ENSG000002744251",4.54510715731412e-10,5.35692545152558,0.15,0.008,2.71983757400834e-05,"5","ENSG00000274425"
"MYO7A1",4.8331251196476e-10,3.67565410103824,0.2,0.015,2.89219040284832e-05,"5","MYO7A"
"H2AC17",4.9912343190642e-10,3.92628983746599,0.2,0.015,2.98680452887121e-05,"5","H2AC17"
"ENSG00000261369",5.84564819770425e-10,4.04665970926953,0.15,0.008,3.4980943379882e-05,"5","ENSG00000261369"
"CHAF1A1",6.80633785947065e-10,3.38631114182335,0.35,0.048,4.07298063848583e-05,"5","CHAF1A"
"LIG1",6.97149287686769e-10,2.63350662523916,0.6,0.134,4.17181105244639e-05,"5","LIG1"
"FHL1",7.56767001437128e-10,2.44533620546732,0.2,0.015,4.52856941329992e-05,"5","FHL1"
"ZWILCH",8.54815620496141e-10,2.56556934237861,0.3,0.034,5.11530215461096e-05,"5","ZWILCH"
"SFXN51",8.71811079260571e-10,1.80622218481521,0.4,0.059,5.21700467940318e-05,"5","SFXN5"
"SAMD1",8.89694995252899e-10,4.02195219584586,0.35,0.046,5.32402382109287e-05,"5","SAMD1"
"CHEK2",1.04782652675301e-09,2.95677607775126,0.25,0.024,6.27029871874268e-05,"5","CHEK2"
"ZDHHC12-DT",1.25088691117222e-09,3.79091760526466,0.3,0.035,7.48543236514568e-05,"5","ZDHHC12-DT"
"MCM6",1.26946409803644e-09,2.7685726111195,0.5,0.095,7.59660010905987e-05,"5","MCM6"
"H2BC121",1.63073161036592e-09,3.19943805263166,0.35,0.047,9.75846102959069e-05,"5","H2BC12"
"BARD1",1.84289945083754e-09,2.51569312078203,0.45,0.076,0.000110280946037569,"5","BARD1"
"FAM72A",2.16223625467346e-09,4.89803073598909,0.15,0.009,0.000129390379715915,"5","FAM72A"
"ENSG00000269514",2.33796818096377e-09,4.07067476037694,0.15,0.009,0.000139906353917053,"5","ENSG00000269514"
"ENSG00000286423",2.56135765146871e-09,6.82871124593389,0.1,0.004,0.000153274203221539,"5","ENSG00000286423"
"ILDR2",2.63515430278553e-09,4.84459634074762,0.1,0.004,0.000157690268632989,"5","ILDR2"
"ENSG00000287312",2.63515430278553e-09,5.91459561463632,0.1,0.004,0.000157690268632989,"5","ENSG00000287312"
"SCN8A",2.71102007252357e-09,5.72459239775672,0.1,0.004,0.000162230152159883,"5","SCN8A"
"RPSAP17",2.78901129193251e-09,6.10250017585258,0.1,0.004,0.000166897224720533,"5","RPSAP17"
"ENSG00000223461",2.78901129193251e-09,3.84875476411935,0.1,0.004,0.000166897224720533,"5","ENSG00000223461"
"THBS41",2.95160286836923e-09,4.13826482212276,0.1,0.004,0.000176626867246083,"5","THBS4"
"ZC3H12C",2.95160286836923e-09,2.52360176902696,0.1,0.004,0.000176626867246083,"5","ZC3H12C"
"SCAMP5",3.03632346581861e-09,3.07355817236522,0.1,0.004,0.000181696632518051,"5","SCAMP5"
"CTCF-DT",3.03632346581861e-09,3.67475431440523,0.1,0.004,0.000181696632518051,"5","CTCF-DT"
"CENPK",3.14835164622656e-09,3.34203170062113,0.5,0.1,0.000188400510861844,"5","CENPK"
"PSRC1",3.19075601354313e-09,2.30479218383279,0.15,0.009,0.000190938030606435,"5","PSRC1"
"DEK1",3.9619135378317e-09,2.21309273360606,0.95,0.47,0.000237084868017387,"5","DEK"
"POLE",4.40517629224124e-09,3.69150178754805,0.35,0.053,0.000263610154504008,"5","POLE"
"RFC3",4.6147904498145e-09,3.47015149658253,0.25,0.026,0.00027615367530735,"5","RFC3"
"ANP32B2",6.45686439503084e-09,2.19868681279186,0.8,0.264,0.000386385222263041,"5","ANP32B"
"IGLC21",8.32338851339249e-09,4.79479955964157,0.15,0.01,0.00049807989202992,"5","IGLC2"
"MCM31",1.00377313202804e-08,2.25339457394964,0.6,0.149,0.000600667879936899,"5","MCM3"
"DSCC1",1.03567063883823e-08,2.69504594526546,0.15,0.01,0.000619755666987187,"5","DSCC1"
"NPHP4",1.23572619975924e-08,3.32640466569152,0.25,0.028,0.000739470915197929,"5","NPHP4"
"LSM31",1.24244104570408e-08,2.65057391584245,0.75,0.227,0.000743489146159778,"5","LSM3"
"DBF4",1.29152558150265e-08,1.74680504909236,0.5,0.099,0.000772861823227,"5","DBF4"
"MIR551A",1.33381928899948e-08,6.24505453069419,0.05,0.001,0.000798170800730176,"5","MIR551A"
"LINC01134",1.33381928899948e-08,6.32647120969548,0.05,0.001,0.000798170800730176,"5","LINC01134"
"ENSG00000225886",1.33381928899948e-08,6.71822899952092,0.05,0.001,0.000798170800730176,"5","ENSG00000225886"
"PRDX3P2",1.33381928899948e-08,6.35870513723264,0.05,0.001,0.000798170800730176,"5","PRDX3P2"
"LINC00853",1.33381928899948e-08,6.41880143788818,0.05,0.001,0.000798170800730176,"5","LINC00853"
"SGIP1",1.33381928899948e-08,6.45107528618438,0.05,0.001,0.000798170800730176,"5","SGIP1"
"RNU6-1297P",1.33381928899948e-08,6.53671517903667,0.05,0.001,0.000798170800730176,"5","RNU6-1297P"
"PDC-AS1",1.33381928899948e-08,7.38220046530789,0.05,0.001,0.000798170800730176,"5","PDC-AS1"
"MIXL1",1.33381928899948e-08,6.05921136704107,0.05,0.001,0.000798170800730176,"5","MIXL1"
"CICP26",1.33381928899948e-08,6.28604316916726,0.05,0.001,0.000798170800730176,"5","CICP26"
"ZNF670-ZNF695",1.33381928899948e-08,6.28728362831654,0.05,0.001,0.000798170800730176,"5","ZNF670-ZNF695"
"VSNL1",1.33381928899948e-08,6.44507693259413,0.05,0.001,0.000798170800730176,"5","VSNL1"
"CNRIP1",1.33381928899948e-08,8.50317106152461,0.05,0.001,0.000798170800730176,"5","CNRIP1"
"ADD2",1.33381928899948e-08,8.47737742595019,0.05,0.001,0.000798170800730176,"5","ADD2"
"NT5DC4",1.33381928899948e-08,6.60970837672103,0.05,0.001,0.000798170800730176,"5","NT5DC4"
"TFPI",1.33381928899948e-08,8.19321705897736,0.05,0.001,0.000798170800730176,"5","TFPI"
"ENSG00000287629",1.33381928899948e-08,6.89811080283259,0.05,0.001,0.000798170800730176,"5","ENSG00000287629"
"ENSG000002438181",1.33381928899948e-08,6.22934932103778,0.05,0.001,0.000798170800730176,"5","ENSG00000243818"
"ENSG00000286714",1.33381928899948e-08,6.75304006579158,0.05,0.001,0.000798170800730176,"5","ENSG00000286714"
"MTND5P15",1.33381928899948e-08,6.1117865652174,0.05,0.001,0.000798170800730176,"5","MTND5P15"
"P3H2-AS1",1.33381928899948e-08,6.1839589446113,0.05,0.001,0.000798170800730176,"5","P3H2-AS1"
"TM4SF19",1.33381928899948e-08,8.02234515449403,0.05,0.001,0.000798170800730176,"5","TM4SF19"
"ENSG00000290817",1.33381928899948e-08,6.68635886398665,0.05,0.001,0.000798170800730176,"5","ENSG00000290817"
"ENSG00000213956",1.33381928899948e-08,6.07955286123901,0.05,0.001,0.000798170800730176,"5","ENSG00000213956"
"PCDHA3",1.33381928899948e-08,6.25978714365341,0.05,0.001,0.000798170800730176,"5","PCDHA3"
"H2BC141",1.33381928899948e-08,6.08673368405555,0.05,0.001,0.000798170800730176,"5","H2BC14"
"ENSG00000227516",1.33381928899948e-08,6.56319006917152,0.05,0.001,0.000798170800730176,"5","ENSG00000227516"
"BEND6",1.33381928899948e-08,6.1789802163309,0.05,0.001,0.000798170800730176,"5","BEND6"
"ENSG00000220370",1.33381928899948e-08,6.27964877311373,0.05,0.001,0.000798170800730176,"5","ENSG00000220370"
"LINC02836",1.33381928899948e-08,6.38578587635477,0.05,0.001,0.000798170800730176,"5","LINC02836"
"CCN6",1.33381928899948e-08,6.58983581725237,0.05,0.001,0.000798170800730176,"5","CCN6"
"LINC00997",1.33381928899948e-08,7.62026685495413,0.05,0.001,0.000798170800730176,"5","LINC00997"
"CREB3L2-AS1",1.33381928899948e-08,7.5278515262912,0.05,0.001,0.000798170800730176,"5","CREB3L2-AS1"
"THAP5P1",1.33381928899948e-08,6.11187955566998,0.05,0.001,0.000798170800730176,"5","THAP5P1"
"ENSG00000272338",1.33381928899948e-08,10.4653798745803,0.05,0.001,0.000798170800730176,"5","ENSG00000272338"
"SNAI2",1.33381928899948e-08,6.55894622007323,0.05,0.001,0.000798170800730176,"5","SNAI2"
"ENSG00000228862",1.33381928899948e-08,7.16300656503016,0.05,0.001,0.000798170800730176,"5","ENSG00000228862"
"CKS1BP7",1.33381928899948e-08,6.06231988679587,0.05,0.001,0.000798170800730176,"5","CKS1BP7"
"GABBR2",1.33381928899948e-08,7.35691158611523,0.05,0.001,0.000798170800730176,"5","GABBR2"
