"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"TAGLN22",1.7524159271627e-15,0.585795665150036,0.851,0.699,4.47286641249008e-11,"7","TAGLN2"
"ERN11",2.48176355424713e-15,1.08642881332119,0.395,0.217,6.33445329586036e-11,"7","ERN1"
"ADK3",2.57320174337489e-15,1.02855499887069,0.437,0.243,6.56784012979006e-11,"7","ADK"
"TCF73",3.16135192113213e-15,0.40734478455626,0.783,0.537,8.06903464349764e-11,"7","TCF7"
"RASGRF21",3.20616899592244e-15,1.67739022866926,0.104,0.028,8.18342574519243e-11,"7","RASGRF2"
"PRKCA-AS13",3.20658626886257e-15,2.57563669627686,0.052,0.009,8.18449079264481e-11,"7","PRKCA-AS1"
"ESR13",4.69673424300531e-15,2.71083339716211,0.065,0.013,1.19879444818468e-10,"7","ESR1"
"LINC018763",5.79949668022329e-15,2.49834728757753,0.052,0.009,1.48026353266019e-10,"7","LINC01876"
"FSTL4",5.81607455323944e-15,4.36882319344237,0.013,0.001,1.48449486896883e-10,"7","FSTL4"
"GPR1501",1.00322282858383e-14,3.18211242843411,0.029,0.003,2.56062594767736e-10,"7","GPR150"
"LINC01201",1.01393674458217e-14,4.85706740768204,0.01,0,2.58797214687152e-10,"7","LINC01201"
"GLB12",1.24160248929677e-14,1.44966713379862,0.168,0.061,3.16906619368108e-10,"7","GLB1"
"KLF73",1.58726046786e-14,1.64430358607782,0.146,0.049,4.05132361816587e-10,"7","KLF7"
"WNT7A1",1.63777609685868e-14,3.24162355148736,0.029,0.003,4.18025970962209e-10,"7","WNT7A"
"CD482",1.80585379858848e-14,0.602964624657683,0.767,0.64,4.60926123551723e-10,"7","CD48"
"ANP32B3",1.91612497371347e-14,0.677752682767372,0.718,0.514,4.89071738290626e-10,"7","ANP32B"
"GOLGA7B1",2.11881037708606e-14,1.90658875330016,0.087,0.022,5.40805160647446e-10,"7","GOLGA7B"
"PFDN52",2.14058487944922e-14,0.412683401351976,0.942,0.895,5.4636288463062e-10,"7","PFDN5"
"GPR1552",2.44312537176767e-14,1.56067296958775,0.142,0.047,6.23583319889981e-10,"7","GPR155"
"CD694",2.54795012324048e-14,0.725742439834116,0.712,0.514,6.50338789455899e-10,"7","CD69"
"SHMT22",2.58470312269121e-14,1.27613706182004,0.191,0.074,6.59719625035703e-10,"7","SHMT2"
"SLC2A33",2.81281277052415e-14,1.00365258271963,0.502,0.323,7.17942331548585e-10,"7","SLC2A3"
"DNPH13",3.36866077362568e-14,1.27339411399234,0.184,0.07,8.59816975860218e-10,"7","DNPH1"
"SMDT12",3.93225386621872e-14,0.820500708263926,0.566,0.362,1.00366847681367e-09,"7","SMDT1"
"SERP13",4.05872263470627e-14,0.734099072368614,0.65,0.455,1.03594836528243e-09,"7","SERP1"
"CD275",4.71054903480338e-14,0.771030208427344,0.411,0.218,1.20232053564321e-09,"7","CD27"
"SPINK21",4.79442191289052e-14,3.27813359588024,0.023,0.002,1.22372824904618e-09,"7","SPINK2"
"DIP2C1",4.99825469930828e-14,1.89210522453041,0.078,0.018,1.27575452945144e-09,"7","DIP2C"
"CFAP363",5.59330555519654e-14,1.43950719303945,0.168,0.062,1.42763530990837e-09,"7","CFAP36"
"DIPK1A2",5.97397627661009e-14,1.13829733355433,0.304,0.151,1.52479770484196e-09,"7","DIPK1A"
"SOCS13",6.08695708131542e-14,1.44559733327509,0.168,0.062,1.55363492543495e-09,"7","SOCS1"
"CRYBG12",6.84410649343354e-14,0.834995522399137,0.447,0.25,1.74688974138398e-09,"7","CRYBG1"
"CEP1122",8.05474160507951e-14,2.6740193845637,0.032,0.004,2.05589224728049e-09,"7","CEP112"
"TSPO1",8.62037863151205e-14,0.755175236257295,0.544,0.339,2.20026544190713e-09,"7","TSPO"
"LINC02520",8.7682190041249e-14,1.91635354481918,0.061,0.012,2.23800021861284e-09,"7","LINC02520"
"MCOLN31",8.82811842339397e-14,2.92461586714208,0.026,0.003,2.25328894638708e-09,"7","MCOLN3"
"RHBDL1",8.9815193477175e-14,3.90290270204201,0.016,0.001,2.29244299831142e-09,"7","RHBDL1"
"SATB13",9.87151574838439e-14,0.948003068722983,0.327,0.164,2.51960567961763e-09,"7","SATB1"
"HMGA12",1.07111832114788e-13,1.02539721290175,0.307,0.152,2.73392240289784e-09,"7","HMGA1"
"GPR1462",1.33355418107918e-13,2.60303250926624,0.042,0.007,3.4037636917865e-09,"7","GPR146"
"S1PR13",1.44488162532037e-13,0.859513925000923,0.456,0.27,3.68791586046771e-09,"7","S1PR1"
"BLK1",1.54730284273575e-13,2.96763155545084,0.032,0.004,3.94933577579872e-09,"7","BLK"
"ZFP36L23",1.80747194049167e-13,0.48707552025104,0.926,0.862,4.61339138091094e-09,"7","ZFP36L2"
"TRAV8-3",2.09453369651453e-13,5.3819500012475,0.01,0,5.34608780698369e-09,"7","TRAV8-3"
"PSD3",2.25528884058932e-13,4.37243741186111,0.013,0.001,5.75639923672018e-09,"7","PSD3"
"ABRACL3",2.26240210824647e-13,0.848319045488025,0.401,0.226,5.7745551410883e-09,"7","ABRACL"
"ARHGEF183",2.28506696941703e-13,0.804679949124719,0.476,0.277,5.83240493274002e-09,"7","ARHGEF18"
"PIK3IP13",2.5493541931666e-13,0.751995362591824,0.505,0.302,6.50697164263843e-09,"7","PIK3IP1"
"DAPP12",3.20119291209852e-13,2.04959043066819,0.065,0.014,8.17072478884026e-09,"7","DAPP1"
"TLE52",3.33612250636439e-13,0.356339346705397,0.955,0.883,8.51511908524447e-09,"7","TLE5"
"OSBPL1A1",3.44766468937079e-13,2.69846417083573,0.032,0.004,8.79981935315001e-09,"7","OSBPL1A"
"WWTR1",3.52239223126357e-13,2.78321505907806,0.032,0.004,8.99055393107712e-09,"7","WWTR1"
"EIF3H3",4.00677116020112e-13,0.545099961198773,0.754,0.564,1.02268827092973e-08,"7","EIF3H"
"NETO2",4.09225773532741e-13,3.44783288728917,0.019,0.002,1.04450786436497e-08,"7","NETO2"
"ZC3HAV1L1",4.29923178955724e-13,2.77049162370601,0.026,0.003,1.09733592196659e-08,"7","ZC3HAV1L"
"HS3ST3B1",5.58940376036155e-13,1.67603977627801,0.091,0.025,1.42663941579468e-08,"7","HS3ST3B1"
"COMMD61",5.88155648106445e-13,0.525326510530862,0.796,0.661,1.50120847622689e-08,"7","COMMD6"
"GPR1713",6.58132083335425e-13,1.14810806453003,0.262,0.124,1.67981632950534e-08,"7","GPR171"
"LINC018912",7.13262997106174e-13,1.62766602944837,0.091,0.025,1.8205324738138e-08,"7","LINC01891"
"SNHG323",7.67196676691153e-13,0.967428586165478,0.356,0.189,1.9581927975865e-08,"7","SNHG32"
"RETREG13",7.77714570208633e-13,1.14383404621462,0.152,0.055,1.98503866900051e-08,"7","RETREG1"
"HMCN1",8.40605906995502e-13,3.27471402410336,0.016,0.001,2.14556251701532e-08,"7","HMCN1"
"B3GNT9",8.40821529725974e-13,2.92393799822115,0.029,0.004,2.14611287247258e-08,"7","B3GNT9"
"SPOCK23",9.14107299172379e-13,0.584477882796856,0.706,0.508,2.33316747040758e-08,"7","SPOCK2"
"SOD12",1.13562214548675e-12,0.671578908470001,0.631,0.444,2.89856196414037e-08,"7","SOD1"
"ENTPD11",1.17807659827695e-12,2.46189252887799,0.058,0.012,3.00692270944209e-08,"7","ENTPD1"
"MIF2",1.41563406727423e-12,0.499181641775193,0.828,0.725,3.61326439331076e-08,"7","MIF"
"ESD3",1.656806169676e-12,1.08477393232963,0.259,0.125,4.22883206748103e-08,"7","ESD"
"MCUB4",1.80186609227718e-12,0.672559066404919,0.615,0.407,4.59908301392827e-08,"7","MCUB"
"TXNRD13",2.17999556964128e-12,0.870312773415655,0.343,0.182,5.56422069195241e-08,"7","TXNRD1"
"MFGE83",2.37083747531638e-12,1.56903560442974,0.11,0.035,6.05132557199752e-08,"7","MFGE8"
"SPINT23",2.39281989913878e-12,1.18735163301355,0.181,0.074,6.10743351056182e-08,"7","SPINT2"
"MDS22",2.45764179711786e-12,3.44744577858014,0.026,0.003,6.27288492296362e-08,"7","MDS2"
"LIMS22",2.46913262213075e-12,2.63811679152278,0.032,0.004,6.30221410472652e-08,"7","LIMS2"
"IFNGR22",2.58528461566934e-12,1.88048801973461,0.078,0.02,6.59868045303443e-08,"7","IFNGR2"
"MUC1",2.65380661027609e-12,4.6244735082101,0.01,0,6.77357599206868e-08,"7","MUC1"
"GAREM13",2.84580629460382e-12,0.799224772696329,0.453,0.272,7.26363598634679e-08,"7","GAREM1"
"TTN2",3.39477091917885e-12,1.50247075396895,0.188,0.08,8.66481329411209e-08,"7","TTN"
"RAB3GAP13",4.39640858077999e-12,1.13682186917948,0.233,0.107,1.12213932615828e-07,"7","RAB3GAP1"
"MIR663AHG",4.41140318597649e-12,4.07112513782229,0.013,0.001,1.12596654918864e-07,"7","MIR663AHG"
"ZYX2",5.84199109341143e-12,0.730583050203502,0.511,0.328,1.49110980668233e-07,"7","ZYX"
"CCDC1412",6.08677824193633e-12,2.01821680617502,0.091,0.026,1.55358927847183e-07,"7","CCDC141"
"ZBED5-AS12",6.19539553474355e-12,2.14466203609195,0.061,0.014,1.58131275628794e-07,"7","ZBED5-AS1"
"CLN53",6.47488566461802e-12,1.5948304998187,0.113,0.037,1.6526498170371e-07,"7","CLN5"
"RNF1571",7.1014934136041e-12,1.76771126536119,0.1,0.031,1.81258517888831e-07,"7","RNF157"
"PLSCR32",9.24524273284042e-12,0.908725153045756,0.33,0.178,2.35975575513019e-07,"7","PLSCR3"
"C1orf1122",1.11595064928045e-11,1.67003317464522,0.126,0.045,2.84835243722341e-07,"7","C1orf112"
"NME21",1.14849304513874e-11,0.590922041381344,0.689,0.524,2.93141364841212e-07,"7","NME2"
"EIF3L3",1.20791216454839e-11,0.646245735171733,0.663,0.499,3.0830750087933e-07,"7","EIF3L"
"SNX92",1.21637288128843e-11,1.30285437325815,0.139,0.052,3.10467014220059e-07,"7","SNX9"
"SPIN32",1.22563698104037e-11,2.63324025313844,0.039,0.007,3.12831583040744e-07,"7","SPIN3"
"LY963",1.30843797718736e-11,2.42114341254741,0.049,0.01,3.33965709297303e-07,"7","LY96"
"TMEM63A3",1.62474887501373e-11,1.09956326096718,0.233,0.109,4.14700902858504e-07,"7","TMEM63A"
"SELP",1.63290533597835e-11,3.54443568040443,0.013,0.001,4.16782757955114e-07,"7","SELP"
"ZEB13",1.65954933647956e-11,0.599621712190128,0.434,0.249,4.23583372643043e-07,"7","ZEB1"
"PELI13",1.66259344215307e-11,1.13542201623445,0.252,0.123,4.24360350175151e-07,"7","PELI1"
"TRAK22",1.69324946406102e-11,0.982643336668562,0.259,0.126,4.32184993206934e-07,"7","TRAK2"
"TNFAIP83",1.88530240217834e-11,0.683243622207818,0.515,0.336,4.81204585131999e-07,"7","TNFAIP8"
"ELK3",1.95583312025157e-11,1.30740308499098,0.165,0.067,4.9920684561301e-07,"7","ELK3"
"GPX14",1.98766671385614e-11,0.96631721200394,0.307,0.164,5.07332052044641e-07,"7","GPX1"
"ACP61",2.08342426089563e-11,2.24120871694668,0.058,0.013,5.31773208351e-07,"7","ACP6"
"PLEKHH3",2.27433536993949e-11,4.17450020131776,0.01,0,5.80501359823354e-07,"7","PLEKHH3"
"ATP5PD2",2.40359231653988e-11,0.758970944695933,0.447,0.272,6.13492902873639e-07,"7","ATP5PD"
"BAIAP2L12",2.83100702981051e-11,1.38759116235004,0.146,0.056,7.22586234288833e-07,"7","BAIAP2L1"
"BTLA1",2.84147582304069e-11,2.82054916863141,0.029,0.004,7.25258289072907e-07,"7","BTLA"
"ETV61",2.86680548117417e-11,0.988874013892052,0.236,0.112,7.31723431014894e-07,"7","ETV6"
"TNFSF83",3.02142846965718e-11,1.07879192084234,0.249,0.12,7.71189402595298e-07,"7","TNFSF8"
"ACVR2B2",3.28320752353157e-11,2.13761987646892,0.049,0.01,8.38005888306198e-07,"7","ACVR2B"
"PLEC3",3.76647127738541e-11,1.05337522113726,0.304,0.162,9.61354128839852e-07,"7","PLEC"
"DALRD31",4.72548832903753e-11,1.1809736733615,0.149,0.058,1.20613364110354e-06,"7","DALRD3"
"LINC006492",5.3700320452003e-11,1.37886733629534,0.123,0.044,1.37064697921692e-06,"7","LINC00649"
"ATP5MG3",5.6232946994905e-11,0.446421079001553,0.835,0.741,1.43528973909795e-06,"7","ATP5MG"
"SOCS21",6.03942119521783e-11,1.91655476940128,0.078,0.022,1.5415018658674e-06,"7","SOCS2"
"CACNA1I2",6.31708983039406e-11,3.31421407397686,0.029,0.004,1.61237400830978e-06,"7","CACNA1I"
"LINC019481",6.52736820214543e-11,2.64081863134359,0.023,0.003,1.6660454599156e-06,"7","LINC01948"
"KCNQ13",6.61658119983823e-11,1.65023027908448,0.091,0.028,1.68881618544671e-06,"7","KCNQ1"
"SLC35D22",7.19201228376115e-11,1.13175255848756,0.21,0.098,1.83568921530719e-06,"7","SLC35D2"
"TMEM2722",8.52141574634814e-11,3.14195398958279,0.026,0.003,2.1750061550979e-06,"7","TMEM272"
"TMEM653",1.21125249178343e-10,1.04438533008887,0.22,0.104,3.09160086002804e-06,"7","TMEM65"
"RESF12",1.36731441726958e-10,0.521187058961267,0.728,0.558,3.48993331863889e-06,"7","RESF1"
"KLHL34",1.41604078226917e-10,4.53094922871889,0.01,0.001,3.61430249266382e-06,"7","KLHL34"
"C12orf573",1.46119290419667e-10,0.501819420370152,0.78,0.645,3.72954876867157e-06,"7","C12orf57"
"GIMAP23",1.51619582335529e-10,0.912440704894034,0.262,0.131,3.86993821953204e-06,"7","GIMAP2"
"LINC01954",1.57755639874697e-10,3.15721878061558,0.013,0.001,4.02655495216177e-06,"7","LINC01954"
"MZT2A2",1.75773256269356e-10,0.782715692167111,0.405,0.243,4.48643659301905e-06,"7","MZT2A"
"LAPTM51",1.7923038485663e-10,0.464107286722413,0.845,0.732,4.57467634308062e-06,"7","LAPTM5"
"BCL11B3",1.91285211155393e-10,0.516502444461451,0.657,0.459,4.88236372953025e-06,"7","BCL11B"
"RGCC3",2.00925157514104e-10,0.599647606499702,0.246,0.119,5.12841372038999e-06,"7","RGCC"
"ANTXR24",2.12828091949118e-10,1.35021924730348,0.113,0.04,5.43222421890928e-06,"7","ANTXR2"
"SIGMAR11",2.14644486026188e-10,1.18299177237719,0.162,0.068,5.47858586133241e-06,"7","SIGMAR1"
"MZT2B1",2.53127843322408e-10,0.610810227701057,0.68,0.533,6.46083507296114e-06,"7","MZT2B"
"PLEKHB12",2.56678717569747e-10,1.67594477094754,0.087,0.027,6.55146758725023e-06,"7","PLEKHB1"
"CD79B2",2.59562833617358e-10,1.5568721764914,0.071,0.02,6.62508176524944e-06,"7","CD79B"
"PDE3B3",2.72490383970842e-10,0.476762388347831,0.712,0.516,6.95504456047178e-06,"7","PDE3B"
"FLJ13224",2.76254986948013e-10,3.45732301367469,0.016,0.001,7.05113228686108e-06,"7","FLJ13224"
"NIBAN13",2.76500276992172e-10,0.750781330023355,0.447,0.287,7.05739306994821e-06,"7","NIBAN1"
"LINC009572",3.69026646208055e-10,1.56301515862269,0.071,0.02,9.41903611781439e-06,"7","LINC00957"
"RIPOR23",3.76965110479105e-10,0.419343834981457,0.825,0.699,9.62165747986867e-06,"7","RIPOR2"
"PRRT2",3.84984063420256e-10,3.17287036360433,0.019,0.002,9.82633323473861e-06,"7","PRRT2"
"KCNA2",4.0670480934687e-10,4.07929324784708,0.013,0.001,1.03807335537695e-05,"7","KCNA2"
"RELL22",4.529851396343e-10,1.34771883663705,0.107,0.037,1.15619927040259e-05,"7","RELL2"
"LETMD12",4.59806966645045e-10,0.793294875969114,0.259,0.131,1.17361130166481e-05,"7","LETMD1"
"HELLS1",4.6000905659133e-10,1.28150869773912,0.107,0.037,1.17412711604371e-05,"7","HELLS"
"DPEP22",5.03840821269489e-10,1.28227736900619,0.139,0.056,1.28600331220824e-05,"7","DPEP2"
"PLK32",5.29325029650363e-10,1.68723496030977,0.074,0.022,1.35104920567959e-05,"7","PLK3"
"PKM",5.35180645121192e-10,0.583138073909708,0.563,0.389,1.36599507860733e-05,"7","PKM"
"SLAMF13",5.68863215707825e-10,1.39828216316691,0.094,0.031,1.45196647177265e-05,"7","SLAMF1"
"GPR55",6.18241156687235e-10,1.71947428028887,0.049,0.011,1.5779987283285e-05,"7","GPR55"
"LPIN22",6.53565060139869e-10,0.942895391915877,0.291,0.158,1.668159459501e-05,"7","LPIN2"
"ATF7IP23",6.97957978209392e-10,0.975129525790893,0.249,0.127,1.78146794358165e-05,"7","ATF7IP2"
"GLRA1",7.11576000853021e-10,3.32007317343814,0.01,0.001,1.81622658457725e-05,"7","GLRA1"
"POU3F1",7.14255196707226e-10,3.64439910625368,0.01,0.001,1.82306496407552e-05,"7","POU3F1"
"EGLN22",7.17249268303026e-10,1.08413986472456,0.227,0.114,1.83070703241664e-05,"7","EGLN2"
"CREBL21",8.13893835490719e-10,1.22153113898159,0.152,0.064,2.07738262570651e-05,"7","CREBL2"
"ECE13",9.04559969140905e-10,1.29758769460838,0.188,0.088,2.30879886523525e-05,"7","ECE1"
"MPRIP2",9.41550232160865e-10,0.867744192027912,0.301,0.167,2.40321281256739e-05,"7","MPRIP"
"C2CD4D",9.9038885329208e-10,3.46416584198061,0.016,0.002,2.5278685091427e-05,"7","C2CD4D"
"OSM",1.00275778317022e-09,2.26454107128604,0.055,0.014,2.55943896576368e-05,"7","OSM"
"TSPAN14-AS1",1.14251929294817e-09,2.57703904206176,0.026,0.004,2.91616624332092e-05,"7","TSPAN14-AS1"
"EIF4B2",1.19022329183556e-09,0.47395667972307,0.773,0.643,3.03792593008107e-05,"7","EIF4B"
"LINC009202",1.20061275798289e-09,2.118069515519,0.042,0.009,3.06444400347553e-05,"7","LINC00920"
"UBXN111",1.32961774427541e-09,1.16205933532552,0.136,0.054,3.39371633048857e-05,"7","UBXN11"
"FYB12",1.4169399037319e-09,0.559923003913646,0.783,0.715,3.6165974102853e-05,"7","FYB1"
"TRIM162",1.43192877029131e-09,1.9056676643428,0.058,0.015,3.65485499329153e-05,"7","TRIM16"
"LST13",1.44899987680513e-09,1.58821971417533,0.087,0.029,3.69842728555743e-05,"7","LST1"
"PANK11",1.46695787111946e-09,2.31882215259138,0.032,0.006,3.74426327024531e-05,"7","PANK1"
"MAN2B1",1.56175540471393e-09,0.865455248984907,0.256,0.134,3.98622449499184e-05,"7","MAN2B1"
"LINC008913",1.70610244849518e-09,1.85220065224968,0.042,0.009,4.3546558895391e-05,"7","LINC00891"
"TTC28-AS12",1.73642527345692e-09,1.17080519333462,0.149,0.063,4.43205186797145e-05,"7","TTC28-AS1"
"ATP6V0A1",1.83678758516356e-09,3.37099269623542,0.016,0.002,4.68821663237147e-05,"7","ATP6V0A1"
"PCAT13",1.89041667374718e-09,1.18305859306768,0.178,0.083,4.82509951807229e-05,"7","PCAT1"
"COX4I12",1.92979716471437e-09,0.324837361396695,0.916,0.876,4.92561428321696e-05,"7","COX4I1"
"NR3C21",2.11401895233789e-09,0.97972808462675,0.191,0.09,5.39582197394724e-05,"7","NR3C2"
"CDKN1B3",2.21138996298335e-09,0.513362643576655,0.608,0.436,5.6443517415187e-05,"7","CDKN1B"
"CCNI3",2.29456854626907e-09,0.42383436206061,0.825,0.747,5.85665675749718e-05,"7","CCNI"
"EBF11",2.34816740757623e-09,3.1386570070669,0.026,0.004,5.99346249109758e-05,"7","EBF1"
"TIPARP-AS11",2.40350033828991e-09,1.58837453558284,0.058,0.015,6.13469426345116e-05,"7","TIPARP-AS1"
"EEPD13",2.582356560784e-09,1.60960543977499,0.078,0.024,6.59120688574507e-05,"7","EEPD1"
"SUN13",2.74865497072586e-09,1.01165868251154,0.162,0.071,7.0156669472807e-05,"7","SUN1"
"TLR9",2.85230444957654e-09,4.12906453468131,0.01,0.001,7.28022187709915e-05,"7","TLR9"
"EPHB1",2.86569612722905e-09,3.88563001319098,0.01,0.001,7.31440279513942e-05,"7","EPHB1"
"HRH23",2.93627748117269e-09,1.84891977861045,0.045,0.01,7.49455464294518e-05,"7","HRH2"
"MGAT53",3.06536402091011e-09,0.924578633483127,0.236,0.121,7.82403512697098e-05,"7","MGAT5"
"MAML23",3.2033932675078e-09,0.454821456126029,0.524,0.34,8.1763409759869e-05,"7","MAML2"
"GALM1",3.23315394862e-09,1.43710209665833,0.126,0.051,8.25230213845768e-05,"7","GALM"
"CNTNAP1",3.2479616214726e-09,3.05975307984887,0.016,0.002,8.29009724264666e-05,"7","CNTNAP1"
"TBC1D43",3.34236207723679e-09,1.53865070664899,0.104,0.038,8.53104496593918e-05,"7","TBC1D4"
"LINC004262",3.88994033620659e-09,1.22595938110796,0.12,0.047,9.92868371413371e-05,"7","LINC00426"
"GPX43",3.92048857406156e-09,0.61167966850441,0.566,0.391,0.000100066550364347,"7","GPX4"
"CNIH13",4.74331658960772e-09,0.921235499110003,0.256,0.139,0.000121068412633148,"7","CNIH1"
"OOEP3",4.83484751119301e-09,0.874432621967046,0.233,0.119,0.00012340464787569,"7","OOEP"
"TAFA22",4.89518150440823e-09,1.25673894995939,0.146,0.064,0.000124944612718516,"7","TAFA2"
"OR1F1",5.27443173652064e-09,3.51910884868879,0.013,0.001,0.000134624595642953,"7","OR1F1"
"GTSCR11",5.32984839952125e-09,3.14441236678589,0.013,0.001,0.00013603905054938,"7","GTSCR1"
"ETFB3",5.52604995970044e-09,0.796523670719687,0.259,0.138,0.000141046899171394,"7","ETFB"
"ATP2B12",5.70794083857209e-09,0.655659336329841,0.43,0.278,0.000145689481963714,"7","ATP2B1"
"ITGA11",5.95263574346727e-09,2.11672824557674,0.026,0.004,0.000151935074716259,"7","ITGA1"
"A1BG3",6.00457092725977e-09,0.950746113512075,0.184,0.087,0.000153260668347378,"7","A1BG"
"TRAF3IP23",6.04158553164838e-09,1.63534888739839,0.071,0.022,0.000154205429109793,"7","TRAF3IP2"
"SEC11C2",6.30540854550783e-09,0.714176647689416,0.337,0.197,0.000160939247715542,"7","SEC11C"
"ATP5MC22",6.40216740991454e-09,0.350342742035185,0.848,0.758,0.000163408920970659,"7","ATP5MC2"
"P2RY102",6.67511697367847e-09,0.813223783454781,0.243,0.127,0.000170375685636169,"7","P2RY10"
"MTM13",6.72778078095027e-09,1.36506393828394,0.126,0.052,0.000171719876652975,"7","MTM1"
"IRS23",6.73244661116869e-09,1.18604092896711,0.117,0.045,0.00017183896730347,"7","IRS2"
"ANKRD44-AS13",6.90468907070543e-09,1.7004710910423,0.061,0.017,0.000176235283840685,"7","ANKRD44-AS1"
"NBPF92",7.25944784192837e-09,1.86201934410939,0.055,0.015,0.00018529014671738,"7","NBPF9"
"NABP1",7.37350475957014e-09,1.3181531628857,0.1,0.037,0.000188201335483268,"7","NABP1"
"PLCL12",7.66851932970847e-09,1.24402898640516,0.168,0.079,0.000195731287371479,"7","PLCL1"
"PARP11-AS11",7.69769817047958e-09,2.3327376979495,0.032,0.006,0.000196476048103321,"7","PARP11-AS1"
"FAM107B3",8.18634045848253e-09,0.463891608440969,0.667,0.503,0.000208948153862308,"7","FAM107B"
"ARHGEF63",8.47181570790493e-09,0.763570027443191,0.356,0.215,0.000216234624128565,"7","ARHGEF6"
"GBP6",9.79956213794203e-09,4.01178139836042,0.01,0.001,0.000250124024008832,"7","GBP6"
"RILPL21",1.02767957839473e-08,0.889831477220268,0.21,0.106,0.000262304935589471,"7","RILPL2"
"COX7A2L2",1.1148868075013e-08,0.702352220699144,0.421,0.275,0.000284563708746631,"7","COX7A2L"
"CSTB2",1.16225110635511e-08,0.64013090488213,0.434,0.28,0.000296652972386078,"7","CSTB"
"ICAM22",1.34979795435231e-08,0.652632156798435,0.34,0.198,0.000344522429868885,"7","ICAM2"
"TTC93",1.37294533952258e-08,1.16388702592885,0.1,0.037,0.000350430568459743,"7","TTC9"
"CAMK2G",1.40429580135837e-08,0.965027209445559,0.223,0.116,0.00035843246033871,"7","CAMK2G"
"SCART1",1.42508197443185e-08,2.98189569853078,0.026,0.004,0.000363737923153986,"7","SCART1"
"TNFRSF10A3",1.44474527703502e-08,1.26178667144,0.123,0.05,0.000368756784510419,"7","TNFRSF10A"
"ZDHHC11B",1.54499150519312e-08,2.73590865747788,0.016,0.002,0.000394343631785492,"7","ZDHHC11B"
"INF23",1.55531609632806e-08,1.50382697656498,0.1,0.038,0.000396978880426775,"7","INF2"
"GPAT31",1.82954635667884e-08,2.22235069425219,0.023,0.003,0.000466973412078707,"7","GPAT3"
"CDHR32",1.92075370443329e-08,1.2475784272345,0.149,0.068,0.000490253175519552,"7","CDHR3"
"FXYD73",1.93186396420752e-08,1.27586853652765,0.123,0.051,0.000493088958224328,"7","FXYD7"
"C14orf1321",2.20290356376065e-08,3.67829591271401,0.013,0.001,0.000562269105614268,"7","C14orf132"
"TAFA11",2.33093029657907e-08,0.821536348993014,0.197,0.099,0.000594946648898843,"7","TAFA1"
"TOMM203",2.35431185782976e-08,0.525560101765914,0.583,0.415,0.000600914558592469,"7","TOMM20"
"LINC00216",2.44817381864598e-08,2.87273798488623,0.016,0.002,0.0006248718854712,"7","LINC00216"
"NSA23",2.67715142499533e-08,0.585210984079998,0.563,0.399,0.000683316129715807,"7","NSA2"
"SEMA4D3",2.6989488395713e-08,0.538785186102756,0.521,0.36,0.000688879701812178,"7","SEMA4D"
"PRDX11",2.95964754736213e-08,0.697919343971676,0.353,0.215,0.00075542043998871,"7","PRDX1"
"TRAJ39",2.96033483260905e-08,4.12622660397746,0.01,0.001,0.000755595862675134,"7","TRAJ39"
"SLC9A71",3.29634586558437e-08,1.90930319243847,0.042,0.01,0.000841359318731754,"7","SLC9A7"
"ZNF5812",3.37417401082004e-08,1.0817504335792,0.155,0.072,0.000861224174521707,"7","ZNF581"
"CYSLTR11",3.59129725955155e-08,1.54360383594345,0.052,0.014,0.000916642712527937,"7","CYSLTR1"
"CASK4",3.6349584402413e-08,0.666293266650303,0.395,0.257,0.00092778679228719,"7","CASK"
"IL6ST3",3.99023952550288e-08,0.946217751031394,0.233,0.124,0.00101846873648935,"7","IL6ST"
"TMEM601",4.08172415399031e-08,1.37464477523535,0.071,0.023,0.00104181927306449,"7","TMEM60"
"GRAMD1A4",4.20373913428641e-08,0.845224476469333,0.233,0.125,0.00107296237663526,"7","GRAMD1A"
"OCIAD23",4.20833129088724e-08,0.687991698518844,0.385,0.243,0.00107413447868606,"7","OCIAD2"
"PHTF2",4.21372630722088e-08,1.02910498220257,0.249,0.139,0.00107551150265506,"7","PHTF2"
"ZDBF23",4.38047342187257e-08,0.89574836478289,0.139,0.061,0.00111807203619875,"7","ZDBF2"
"ADAMTS173",4.40623978993717e-08,1.91350262840082,0.036,0.008,0.00112464864398356,"7","ADAMTS17"
"SYPL13",4.53910102475577e-08,0.853111320342474,0.22,0.117,0.00115856014555866,"7","SYPL1"
"EIF2S33",4.9262501353192e-08,0.477266431659781,0.592,0.435,0.00125737608453887,"7","EIF2S3"
"PCBP13",5.11917511314499e-08,0.482571310655814,0.66,0.518,0.00130661825587913,"7","PCBP1"
"POLH1",5.13495206278746e-08,1.21816852505764,0.104,0.041,0.00131064516450587,"7","POLH"
"CRYBG32",5.38247094085186e-08,1.45876616433732,0.061,0.018,0.00137382188294303,"7","CRYBG3"
"NCK22",5.86549304672847e-08,0.669362400423483,0.35,0.217,0.00149710844524697,"7","NCK2"
"LINC018711",6.2687661039968e-08,0.871064207754996,0.314,0.193,0.00160003986038414,"7","LINC01871"
"AXIN23",6.4062870832763e-08,2.01728750797925,0.049,0.013,0.00163514071513544,"7","AXIN2"
"LIME13",6.41709706041368e-08,0.507628620631286,0.67,0.542,0.00163789985369999,"7","LIME1"
"VSIG13",6.45324550185174e-08,1.67338665973011,0.074,0.025,0.00164712638189264,"7","VSIG1"
